participantId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
1,SOLO,MIDDLE,0,0,0,0,16,False,4,7,11320,11185,132060,11630,117457,2973,13631,715,11946,969,0,393,17,682,6396,17875,8161,9607,106,1236,1,0,0,0,0,216,1,1,0,6,1,0,0,0,2,2,3,22,12,3,0,2
2,NONE,JUNGLE,0,0,0,0,14,False,5,6,9594,8925,110276,26757,77469,6048,15826,1879,12868,1078,0,319,20,589,8529,22825,13663,8633,528,6707,1,0,0,1448,1448,43,58,46,12,4,0,0,0,0,1,1,2,35,13,8,0,8
3,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,8,8,8740,8425,46244,3807,41399,1038,10715,750,8927,1038,0,287,91,477,8617,20294,10183,9978,132,2278,1,0,0,189,189,35,0,0,0,3,0,0,0,0,1,1,2,63,31,6,0,7
4,SOLO,TOP,0,0,0,0,14,False,1,6,10499,10008,98860,85877,1376,11606,10864,7120,1212,2531,0,34,19,1189,18372,28811,16999,11197,614,6599,1,0,0,358,358,215,0,0,0,5,0,0,0,0,1,2,2,26,14,5,0,3
5,DUO_CARRY,BOTTOM,0,0,0,0,14,False,7,6,10223,10050,128815,127913,428,474,16694,15999,242,452,1230,52,17,548,9780,18227,10630,7337,260,1647,2,0,0,422,796,197,9,9,0,2,0,0,0,0,1,0,0,17,7,5,0,0
6,SOLO,MIDDLE,0,0,0,0,17,True,3,3,15120,14585,166180,20571,145608,0,27742,1816,25925,0,0,968,19,783,13312,15577,6127,8571,878,3657,1,1,0,5115,5115,201,27,7,20,13,2,0,0,0,2,1,12,35,13,1,0,4
7,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,12,8,11323,11000,60495,6782,52737,976,16788,1121,14691,976,0,359,32,339,5116,18107,8858,8642,605,890,5,1,0,2215,2911,41,17,9,8,5,0,0,0,0,1,1,2,53,18,9,0,4
8,SOLO,TOP,0,0,0,0,17,True,13,4,12837,10750,141541,137316,4224,0,16689,15114,1575,0,286,234,22,581,29300,23019,12990,7511,2516,3329,1,2,0,2886,8238,235,10,2,8,2,0,0,0,0,1,0,0,18,11,4,0,2
9,NONE,JUNGLE,0,0,0,0,15,True,4,4,11297,9800,137044,101687,25864,9492,11312,8177,2935,200,0,706,11,770,21494,26429,17833,7998,598,8010,1,2,0,3342,21814,23,91,54,37,7,0,0,0,0,1,2,4,59,29,5,0,7
10,DUO_CARRY,BOTTOM,0,0,0,0,16,True,13,1,13891,12050,174169,165368,6471,2330,15583,14909,210,464,1372,288,18,1632,8210,12759,5911,4597,2251,5612,3,1,1,8261,15469,209,13,9,4,6,1,0,0,0,2,1,5,16,10,3,0,0
1,NONE,JUNGLE,0,0,0,0,17,True,5,7,14921,14225,205707,142088,57269,6350,21984,10252,9529,2202,958,913,24,477,12518,31401,17685,12932,783,8320,1,0,0,3056,7681,94,103,58,45,8,1,0,0,0,2,1,4,42,11,9,0,6
2,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,14,3,11728,9950,36295,10118,14279,11897,8075,1363,6222,489,0,1197,56,1508,31140,22057,10817,9054,2186,7160,7,0,0,832,832,61,0,0,0,1,0,0,0,0,1,0,0,83,46,6,0,6
3,SOLO,TOP,0,0,0,0,18,True,9,5,15199,14350,197888,197683,204,0,21034,21034,0,0,0,179,33,860,45452,29347,11454,11716,6176,11352,1,2,1,3988,5789,249,13,12,1,5,0,0,0,0,1,1,4,38,15,3,0,0
4,SOLO,MIDDLE,0,0,0,0,17,True,3,8,14834,13885,207184,17990,188987,207,22749,926,21615,207,1175,93,3,579,12617,40220,16426,22624,1170,30142,1,1,0,1742,7999,252,18,16,2,5,1,0,0,0,2,1,2,17,7,6,0,0
5,DUO_CARRY,BOTTOM,0,0,0,0,18,True,8,2,17286,16200,316994,236991,76477,3525,34612,27067,6655,890,1779,278,34,1517,12339,18870,12554,5569,746,6462,4,1,0,8798,16961,342,22,20,2,6,1,0,0,0,2,2,4,3,5,1,0,0
6,SOLO,MIDDLE,0,0,0,0,18,False,4,3,18260,17200,205604,31993,169800,3810,49541,4393,42858,2289,959,133,44,1380,16430,34193,17663,15068,1460,12621,1,3,0,9340,9340,279,1,0,1,18,0,0,0,0,1,3,8,31,9,4,0,4
7,DUO_CARRY,BOTTOM,0,0,0,0,15,False,4,7,13529,13275,194179,181232,12337,609,17163,15474,1275,413,1015,246,16,762,10058,20602,11237,8469,896,4507,3,0,0,307,3507,295,8,7,1,1,0,0,0,0,1,0,0,47,15,5,0,3
8,SOLO,TOP,0,0,0,0,17,False,8,6,14689,14345,195144,185620,7076,2446,16692,13450,2059,1182,0,467,32,714,49077,33458,26812,6213,432,4018,1,0,1,3327,4919,295,4,3,1,2,1,0,0,0,2,1,2,27,12,3,0,3
9,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,8,5,11047,10245,52793,14916,19202,18674,15586,2650,8934,4002,0,160,50,699,39740,25023,15221,9429,372,6175,7,0,0,910,5494,74,0,0,0,2,0,0,0,0,1,1,2,70,24,15,0,5
10,NONE,JUNGLE,0,0,0,0,17,False,11,4,13511,13975,629370,8657,9960,610752,7917,2195,3575,2145,0,152,52,1034,15250,14625,9072,4924,628,14887,8,1,1,1164,5366,29,122,90,32,2,0,0,0,0,1,0,0,84,18,10,0,3
1,SOLO,TOP,0,0,0,0,17,False,6,11,14760,14075,234466,225450,6072,2944,24229,21402,2260,566,0,115,19,351,29935,43316,25079,11646,6591,6654,1,3,0,8020,13533,275,32,1,31,5,0,0,0,0,1,1,2,26,16,0,0,5
2,SOLO,MIDDLE,0,0,0,0,15,False,10,4,10785,10350,109336,15007,89123,5205,16396,1517,14381,497,0,616,27,924,16613,18910,8746,9470,692,3741,4,0,0,225,7184,165,0,0,0,2,0,0,0,0,1,1,2,28,13,2,0,2
3,DUO_CARRY,BOTTOM,0,0,0,0,16,False,7,7,15513,15800,214084,205062,2544,6477,35906,32341,943,2621,728,1365,30,561,16975,25240,14352,10183,705,3257,3,2,0,2118,4484,204,58,24,34,11,1,0,0,0,2,4,3,12,7,1,0,0
4,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,10,10,9138,8175,30492,7092,23138,261,12249,3101,8886,261,0,231,31,343,10131,20134,9328,10247,558,4894,4,0,0,344,724,18,0,0,0,2,0,0,0,0,1,0,0,86,50,11,0,17
5,NONE,JUNGLE,0,0,0,0,17,False,7,8,13765,14265,165823,111728,47909,6186,19501,8620,9462,1418,950,962,22,513,13739,27931,14531,13220,178,5641,1,0,0,0,7202,69,84,53,31,12,1,0,0,0,2,4,4,36,6,8,0,4
6,SOLO,TOP,0,0,0,0,17,True,5,9,14299,12775,189021,180478,902,7640,22359,14663,663,7032,854,228,9,457,26315,32459,23692,6557,2209,7661,5,3,1,10239,14703,244,12,8,4,5,0,0,0,0,1,1,2,26,17,2,0,3
7,NONE,JUNGLE,0,0,0,0,16,True,16,3,13587,12575,129321,28027,92097,9196,26419,5323,20630,466,583,788,54,972,41649,33617,22348,10359,910,15060,1,2,0,3029,10495,30,62,51,11,10,1,0,0,0,2,2,5,42,13,5,0,2
8,SOLO,MIDDLE,0,0,0,0,17,True,16,5,13754,13325,122568,10911,111297,360,21366,1327,19715,324,0,1354,88,513,76505,25775,17407,7060,1307,3182,1,0,1,2155,6637,183,5,3,2,8,0,0,0,0,1,2,3,23,13,1,0,1
9,DUO_CARRY,BOTTOM,0,0,0,0,17,True,16,7,16990,17450,224809,171423,51154,2231,28927,24136,4317,473,1672,185,21,560,14115,22437,13546,8130,760,5643,3,1,0,6247,20449,255,11,5,6,11,1,0,0,0,2,3,5,20,8,6,0,0
10,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,17,8,11133,9900,21611,6315,14579,716,9446,1261,7754,430,0,121,53,330,31940,24092,16769,6773,548,699,4,0,0,1469,1666,36,0,0,0,6,1,0,0,0,2,2,2,73,32,10,0,6
1,DUO_CARRY,BOTTOM,0,0,0,0,16,True,13,4,15179,13875,170672,134046,35865,760,31785,24245,6778,760,0,377,10,758,10972,15430,9369,5016,1044,2416,3,3,1,5684,15409,216,10,4,6,9,1,0,0,0,2,2,5,41,10,2,0,3
2,NONE,JUNGLE,0,0,0,0,15,True,18,7,13243,12560,121316,88919,21454,10943,15815,11663,3430,721,0,695,24,494,27064,35422,22665,9110,3645,9726,1,2,0,6279,19784,45,61,41,20,5,0,0,0,0,1,1,2,81,33,11,0,7
3,SOLO,TOP,0,0,0,0,16,True,10,7,14123,12763,131404,104806,4398,22200,20411,11960,3127,5324,0,909,31,435,24707,28799,19949,4988,3861,7536,1,1,0,3067,13437,205,0,0,0,8,1,0,0,0,2,2,4,36,18,2,0,4
4,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,21,4,10903,9175,29878,10335,10767,8775,7270,1413,5841,14,0,626,35,757,28740,22917,15233,6787,895,5147,6,1,1,1070,3347,58,0,0,0,0,0,0,0,0,0,0,0,92,39,14,0,9
5,SOLO,MIDDLE,0,0,0,0,17,True,5,4,16293,13805,198235,8578,189168,488,30538,398,29779,360,0,262,52,683,14093,14771,7059,7296,416,1197,1,2,0,5117,7845,263,5,3,2,12,3,1,0,0,3,3,5,29,17,3,0,3
6,SOLO,MIDDLE,0,0,0,0,16,False,5,8,13023,13075,141595,27351,112674,1570,22288,2714,18451,1122,651,383,13,632,14085,28903,11242,16947,713,2586,1,0,0,358,990,224,8,8,0,8,2,0,0,0,2,3,2,20,7,3,0,3
7,SOLO,TOP,0,0,0,0,17,False,11,8,13299,13675,190987,187723,0,3264,13849,13721,0,128,0,185,27,458,35945,26786,17176,4375,5233,6358,1,0,0,1562,7517,249,31,6,25,2,0,0,0,0,1,0,0,40,17,5,0,4
8,NONE,JUNGLE,0,0,0,0,16,False,14,5,12738,12175,181644,118757,26869,36016,18877,11185,1207,6485,0,855,21,655,31964,38006,24432,12569,1004,12571,5,1,0,996,13750,35,120,80,40,6,0,0,0,0,1,1,2,53,28,7,0,12
9,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,13,5,8758,8600,23412,5232,15803,2376,9903,1454,7072,1376,0,137,46,634,19502,20210,11191,8595,423,4995,8,0,0,248,809,36,0,0,0,1,0,0,0,0,1,0,0,65,35,8,0,6
10,DUO_CARRY,BOTTOM,0,0,0,0,16,False,4,8,15025,14175,225308,165598,58388,1322,24545,20542,3251,752,1536,135,26,446,9753,21379,12111,8742,525,4382,4,1,0,2598,2598,298,16,8,8,9,1,0,0,0,2,2,4,42,10,7,0,1
1,SOLO,MIDDLE,0,0,0,0,11,True,2,0,7876,6665,58175,17747,40087,340,8640,581,8058,0,0,99,13,0,4870,7964,3944,3620,400,806,1,0,0,6980,6980,115,0,0,0,4,0,0,0,0,1,1,4,11,6,0,0,2
2,DUO_CARRY,BOTTOM,0,0,0,0,10,True,5,0,8137,8025,77287,70114,1376,5796,8383,7719,320,344,300,597,8,0,3005,8893,6582,2310,0,930,3,2,0,6345,17356,123,4,0,4,4,0,0,0,0,1,1,4,8,4,2,0,1
3,SOLO,TOP,0,0,0,0,11,True,3,1,7224,5475,62144,62022,0,121,8928,8928,0,0,0,88,23,733,10400,10670,8149,1662,858,1199,1,2,0,1805,1805,138,0,0,0,1,0,0,0,0,1,0,0,15,9,2,0,3
4,NONE,JUNGLE,0,0,0,0,11,True,4,0,7853,7500,72732,64187,2526,6018,6879,5605,1067,206,0,223,1,0,4339,11902,8668,2850,384,6531,1,3,0,2537,16258,22,42,27,15,6,1,0,0,0,2,1,6,21,9,1,0,3
5,DUO_SUPPORT,BOTTOM,0,0,0,0,9,True,7,2,5536,3975,17348,7832,4955,4560,2695,1304,1390,0,0,70,15,644,6169,8329,4589,3583,156,860,4,0,0,1841,1841,25,0,0,0,0,0,0,0,0,0,0,0,22,14,1,0,3
6,SOLO,MIDDLE,0,0,0,0,11,False,0,3,5778,5460,65049,11007,53371,670,10696,1195,8830,670,504,57,1,761,2972,10890,5273,5426,190,6579,1,0,0,986,986,132,0,0,0,2,0,0,0,0,1,0,0,9,4,3,0,1
7,SOLO,TOP,0,0,0,0,10,False,0,3,4637,4250,46826,43496,3287,41,6569,5578,949,41,0,27,6,615,7665,11852,10822,1022,8,320,1,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0
8,DUO_SUPPORT,BOTTOM,0,0,0,0,9,False,1,3,3861,3600,11949,3295,8653,0,3853,844,3008,0,0,101,25,644,5637,8028,6475,1492,60,325,4,0,0,0,0,19,0,0,0,1,0,0,0,0,1,0,0,27,14,4,0,4
9,NONE,JUNGLE,0,0,0,0,11,False,2,3,5559,5100,86823,63184,10926,12712,3673,2712,143,817,0,686,7,400,8910,18491,14960,3482,48,5816,1,0,0,0,0,10,93,43,50,0,0,0,0,0,0,0,0,28,12,2,0,3
10,DUO_CARRY,BOTTOM,0,0,0,0,9,False,0,3,4873,4425,40354,40007,309,37,4158,3811,309,37,0,7,1,608,2941,7198,5366,1588,244,353,2,0,0,408,408,119,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1
1,SOLO,MIDDLE,0,0,0,0,16,True,11,3,14864,13650,185843,10405,159677,15760,23897,939,22813,144,0,412,7,757,3766,11150,7226,3827,96,1173,1,4,2,25481,28488,203,4,3,1,9,1,0,0,0,2,2,5,18,9,0,0,2
2,SOLO,TOP,0,0,0,0,16,True,12,8,13859,12500,141605,141496,0,109,20224,20182,0,42,0,125,22,554,26263,24024,14091,9911,22,507,1,1,0,4492,8186,160,31,25,6,7,1,0,0,0,2,2,2,25,14,2,0,1
3,DUO,BOTTOM,0,0,0,0,16,True,11,4,16188,13915,123882,10072,110926,2883,28106,2613,24379,1113,0,663,15,773,27578,15226,9184,6042,0,12856,13,1,0,1361,7204,144,7,6,1,17,2,0,0,0,2,4,8,22,11,2,0,1
4,DUO,BOTTOM,0,0,0,0,14,True,16,6,11622,11575,50874,17521,25219,8133,9903,4052,5851,0,0,203,41,756,23678,25190,12961,11834,394,1924,6,0,1,1628,4473,89,3,3,0,2,0,0,0,0,1,0,0,47,21,5,0,3
5,NONE,JUNGLE,0,0,0,0,18,True,11,5,15241,12775,209995,156072,44467,9455,20753,11785,7226,1742,1260,943,21,734,12136,26841,19172,7506,162,9203,1,2,0,9259,30097,85,92,48,44,10,1,0,0,0,2,4,3,32,10,8,0,4
6,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,15,7,9620,9500,34590,13854,9594,11141,9918,4923,4994,0,0,261,46,529,35399,27218,14021,12869,327,4050,5,0,0,229,1283,56,0,0,0,4,0,0,0,0,1,1,3,41,20,4,0,3
7,SOLO,TOP,0,0,0,0,14,False,5,12,10629,10100,130048,123613,3266,3168,14297,13388,908,0,360,41,3,391,15086,32813,16409,15242,1162,1673,1,2,0,4324,10540,173,6,6,0,3,0,0,0,0,1,1,2,37,11,0,0,2
8,DUO_CARRY,BOTTOM,0,0,0,0,14,False,7,10,11366,10800,139318,136164,1343,1810,16372,15692,465,214,1178,172,11,257,8252,22127,8799,12905,422,3983,3,0,0,1402,3576,198,1,1,0,4,0,0,0,0,1,1,2,14,5,4,0,0
9,NONE,JUNGLE,0,0,0,0,14,False,9,10,10561,10875,121645,93964,17056,10624,12379,10236,1934,208,0,427,19,581,29113,33476,21690,10948,838,7296,1,0,0,465,14843,13,78,51,27,6,0,0,0,0,1,2,3,49,29,1,0,2
10,SOLO,MIDDLE,0,0,0,0,17,False,6,6,14244,13285,173485,14874,157684,926,28848,629,27965,252,0,1759,110,742,9430,17489,6775,10422,292,1171,1,1,0,1219,1634,258,2,2,0,9,2,0,0,0,2,2,5,20,10,2,0,2
1,NONE,JUNGLE,0,0,0,0,13,True,11,4,9817,7900,110198,80849,25283,4064,7532,3510,2799,1222,592,726,13,761,6720,16350,10618,5671,60,4393,1,3,1,6944,14097,37,54,40,14,4,1,0,0,0,2,1,2,22,8,3,0,3
2,DUO_CARRY,BOTTOM,0,0,0,0,14,True,11,0,14822,12775,151501,138326,1692,11482,24922,22812,867,1242,553,959,24,1353,7563,11598,8287,3310,0,2263,2,2,0,7900,31009,167,24,10,14,18,5,1,0,0,3,1,18,7,6,0,0,1
3,SOLO,MIDDLE,0,0,0,0,13,True,8,5,11319,10785,68202,25846,41627,728,15392,4142,11122,128,399,235,13,593,5965,14945,11518,3426,0,1191,1,2,0,2393,3434,130,0,0,0,11,2,0,0,0,2,3,4,24,10,2,0,2
4,SOLO,TOP,0,0,0,0,13,True,17,3,9328,7510,82004,10796,70855,352,17654,1381,16273,0,559,86,4,435,8604,18931,11840,6924,166,13490,1,0,0,1884,3917,134,0,0,0,3,0,0,0,0,1,1,2,11,3,0,0,1
5,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,30,2,9085,7250,19950,6155,12744,1049,8036,1524,5746,766,0,127,48,790,11524,17073,12873,4200,0,2834,5,2,0,1360,2406,21,0,0,0,3,0,0,0,0,1,1,2,37,20,1,0,4
6,SOLO,MIDDLE,0,0,0,0,11,False,5,8,7363,6750,55653,53704,1948,0,14979,13975,1003,0,0,11,0,334,13588,18037,8888,8196,952,112,1,0,0,257,257,104,0,0,0,5,1,0,0,0,2,1,3,10,9,0,0,0
7,DUO,BOTTOM,0,0,0,0,10,False,8,9,5957,5450,22551,7781,8936,5833,4400,1945,2454,0,0,78,14,254,14899,14867,8594,5811,462,2529,5,0,0,0,0,46,0,0,0,1,0,0,0,0,1,0,0,3,3,0,0,0
8,SOLO,TOP,0,0,0,0,13,False,4,6,7760,7550,86528,34639,51888,0,11805,3617,8187,0,0,885,24,619,16812,15190,6949,8038,202,30,1,0,0,193,193,163,0,0,0,2,0,0,0,0,1,0,0,7,7,0,0,0
9,DUO,BOTTOM,0,0,0,0,10,False,3,8,6631,5825,42616,40080,1943,592,10545,9310,1234,0,149,1018,37,277,3616,11688,4795,6551,342,1307,3,0,0,400,819,100,0,0,0,3,0,0,0,0,1,1,2,10,5,2,0,1
10,NONE,JUNGLE,0,0,0,0,12,False,4,8,7532,6925,100199,30157,35784,34258,9774,1222,8325,226,0,721,16,428,21879,29150,18269,9481,1400,9682,5,0,0,0,1710,34,70,56,14,3,0,0,0,0,1,0,0,16,8,3,0,2
1,NONE,JUNGLE,0,0,0,0,15,True,11,3,12320,11575,161245,115059,37094,9092,11887,5174,5524,1188,688,1040,26,545,10336,23687,15742,7431,514,11064,1,0,0,3911,23273,42,102,61,41,5,1,0,0,0,2,2,2,26,8,7,0,2
2,SOLO,TOP,0,0,0,0,16,True,9,5,13097,12850,130428,15939,114488,0,24569,464,24104,0,0,553,16,612,14097,18942,8543,10007,392,3030,1,2,0,1015,1015,195,18,11,7,8,0,0,0,0,1,2,4,24,15,1,0,4
3,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,15,5,8986,8050,21118,7622,13496,0,6833,1509,5323,0,0,111,36,667,16416,17261,10601,6305,353,1711,4,0,0,1604,3056,31,1,0,1,1,0,0,0,0,1,0,0,33,16,0,0,2
4,SOLO,MIDDLE,0,0,0,0,17,True,8,2,13730,12100,165003,20569,144433,0,20055,3372,16683,0,0,327,11,499,10131,18894,10554,6804,1535,6209,1,4,0,7058,7058,245,1,0,1,6,0,0,0,0,1,1,5,23,10,1,0,0
5,DUO_CARRY,BOTTOM,0,0,0,0,15,True,10,4,14451,12675,145775,129820,12926,3028,26190,22105,3479,606,495,2031,49,500,9524,19232,11254,7106,871,4131,4,2,0,9211,17073,195,11,0,11,12,2,0,0,0,2,3,4,23,9,2,0,3
6,NONE,JUNGLE,0,0,0,0,14,False,10,6,9789,9375,131369,16892,106811,7665,15267,738,13783,745,835,129,0,639,10132,30950,15767,14554,628,13776,5,0,0,600,600,36,92,67,25,4,0,0,0,0,1,2,2,19,6,3,0,2
7,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,9,9,8009,7350,21951,5198,15856,895,13655,3174,9873,607,0,220,35,526,10742,18704,9550,8883,270,3324,5,0,0,135,135,16,0,0,0,2,0,0,0,0,1,1,2,46,25,3,0,4
8,SOLO,MIDDLE,0,0,0,0,15,False,1,3,11283,11050,131528,122355,7599,1572,22743,18632,2887,1223,0,177,5,1133,11062,20390,10592,9582,216,1067,1,0,0,642,642,217,0,0,0,8,0,0,0,0,1,1,6,18,12,1,0,2
9,SOLO,TOP,0,0,0,0,13,False,3,7,9092,8600,84303,12300,72003,0,8436,1187,7248,0,358,759,25,408,21725,24731,9016,15548,166,5012,1,0,0,209,209,163,0,0,0,3,0,0,0,0,1,0,0,24,12,1,0,2
10,DUO_CARRY,BOTTOM,0,0,0,0,13,False,4,7,9499,8850,102651,94157,6344,2150,11567,9860,1617,90,312,582,25,612,7545,18993,10449,8030,514,1923,3,1,0,2081,2081,199,0,0,0,2,0,0,0,0,1,0,0,4,4,0,0,0
1,SOLO,TOP,0,0,0,0,15,True,10,5,11448,9333,85170,68593,4561,12015,16584,10255,2533,3795,0,212,33,855,23017,29872,17528,11510,833,8507,1,0,0,2380,2380,134,0,0,0,7,0,0,0,0,1,2,3,16,11,1,0,0
2,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,11,4,9495,8175,28569,13574,7316,7678,11994,5997,4871,1125,0,276,63,548,27191,22547,14252,7662,631,8210,5,3,1,1120,2263,43,0,0,0,5,1,0,0,0,2,1,2,54,20,10,0,5
3,DUO_CARRY,BOTTOM,0,0,0,0,16,True,13,4,14799,12900,170810,137465,29484,3860,30874,24669,4441,1764,1418,285,34,606,9902,20618,12467,7884,266,6734,5,2,0,8656,8656,212,3,1,2,10,2,0,0,0,2,3,5,23,8,4,0,0
4,NONE,JUNGLE,0,0,0,0,16,True,18,8,11583,10175,152421,111109,22812,18499,19092,13583,1720,3787,0,794,29,667,34113,42933,27697,13978,1257,11448,1,0,0,2764,10133,35,107,72,35,4,0,0,0,0,1,1,2,30,12,3,0,6
5,SOLO,MIDDLE,0,0,0,0,15,True,11,6,12817,10800,149876,139254,10102,520,23081,21736,1344,0,608,370,56,315,27558,24393,14201,9725,466,2349,1,1,0,3191,3191,193,11,5,6,8,1,0,0,0,2,1,4,8,7,0,0,0
6,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,16,5,8527,8100,25163,7796,7948,9418,11047,2733,6911,1401,0,465,55,745,29981,26925,20493,4364,2066,7612,7,0,0,432,1836,39,0,0,0,0,0,0,0,0,0,0,0,51,20,5,0,2
7,NONE,JUNGLE,0,0,0,0,15,False,9,7,13107,12250,164394,116752,36378,11263,24245,10686,11653,1905,1584,913,28,443,12222,25113,19335,4156,1621,5763,1,2,0,1762,19480,74,85,56,29,9,0,0,0,0,1,3,4,27,11,2,0,1
8,DUO_CARRY,BOTTOM,0,0,0,0,13,False,3,6,11626,10150,131449,130920,528,0,31024,30564,460,0,463,36,32,573,16337,22184,17151,3477,1555,5509,4,1,0,2843,4835,198,9,8,1,7,0,0,0,0,1,2,3,20,11,1,0,3
9,SOLO,TOP,0,0,0,0,14,False,5,8,10772,10125,108929,92120,15999,810,19939,15565,4290,84,0,293,11,354,15425,23021,17199,2786,3035,1003,1,1,0,3437,4448,192,4,2,2,4,0,0,0,0,1,1,2,14,9,1,0,0
10,SOLO,MIDDLE,0,0,0,0,14,False,10,8,11086,10700,117265,10151,107050,64,27613,1300,26248,64,0,343,67,356,57898,25183,20884,2105,2192,1128,1,0,0,501,1539,138,16,8,8,7,0,0,0,0,1,3,2,14,9,1,0,2
1,NONE,JUNGLE,0,0,0,0,15,False,15,4,11343,10800,137827,27025,95641,15160,8025,939,6611,474,0,737,40,720,65881,44477,26242,14785,3449,38161,1,0,0,836,11890,37,95,68,27,3,0,0,0,0,1,1,2,46,24,5,0,1
2,DUO_CARRY,BOTTOM,0,0,0,0,16,False,7,7,12506,11750,173545,146836,25420,1288,16891,14849,1651,390,1339,172,31,547,10899,20418,12221,7972,224,4560,3,1,0,3402,5695,231,27,18,9,4,0,0,0,0,1,0,0,22,9,3,0,0
3,SOLO,TOP,0,0,0,0,15,False,3,5,11709,11400,132496,112488,17855,2152,15007,12093,2914,0,0,255,5,591,16633,17151,8509,8349,292,2827,1,3,0,4444,7690,214,0,0,0,3,0,0,0,0,1,1,2,36,20,8,0,4
4,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,15,3,9998,9825,23453,4357,17003,2092,11160,2278,8277,604,0,195,44,881,15174,18150,7859,9921,369,3649,5,1,0,474,2687,31,0,0,0,1,0,0,0,0,1,0,0,98,56,14,0,21
5,SOLO,MIDDLE,0,0,0,0,16,False,9,5,15300,15175,204020,16071,180682,7267,23649,1210,21794,644,0,558,25,652,5503,16598,5195,11402,0,2567,4,0,0,6756,9054,253,12,9,3,11,2,0,0,0,2,3,5,29,9,6,0,5
6,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,12,5,10660,9750,20021,5932,13073,1015,6002,747,4405,849,0,124,41,657,19537,19505,8583,10237,683,3831,4,0,0,1065,2687,48,0,0,0,2,0,0,0,0,1,0,0,88,35,12,0,10
7,DUO_CARRY,BOTTOM,0,0,0,0,16,True,6,4,14553,12050,165758,156418,6077,3262,24124,22214,1235,674,529,206,4,645,8128,17958,9935,7747,275,3800,3,2,0,6030,14197,229,9,8,1,8,1,0,0,0,2,3,3,19,9,4,0,0
8,NONE,JUNGLE,0,0,0,0,17,True,7,6,13578,12058,175164,115733,44462,14967,11432,6964,2600,1866,0,966,47,655,49970,29843,18505,10941,396,8676,1,3,1,2352,22842,63,106,82,24,4,0,0,0,0,1,1,2,58,17,12,0,6
9,SOLO,TOP,0,0,0,0,18,True,3,3,14402,13335,175858,16492,156264,3101,16341,885,15353,102,0,4066,22,997,6379,17336,8193,9118,24,5698,1,2,0,4970,19617,271,10,7,3,5,0,0,0,0,1,1,4,20,15,0,0,2
10,SOLO,MIDDLE,0,0,0,0,18,True,6,4,15982,14550,229452,24441,204051,958,28251,1686,26023,541,0,1243,30,811,15843,12803,5888,6448,466,2118,1,1,0,7984,8772,289,18,8,10,5,0,0,0,0,1,1,2,39,22,5,0,8
1,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,6,7,7361,5650,26124,7730,13671,4722,8859,1695,7164,0,0,121,24,532,30271,26648,18614,7650,383,4556,5,0,0,0,566,50,0,0,0,3,1,0,0,0,2,1,2,39,20,5,0,2
2,DUO_CARRY,BOTTOM,0,0,0,0,12,False,3,6,9189,8625,90535,85032,4703,800,10291,8994,961,336,412,129,2,555,8196,17503,13150,4026,326,1280,2,1,0,958,4040,160,7,7,0,3,0,0,0,0,1,0,0,15,8,2,0,1
3,SOLO,TOP,0,0,0,0,14,False,8,6,11394,9708,126257,107973,11724,6560,18233,12893,2593,2746,555,435,9,454,14443,22777,14131,8375,270,4243,1,1,0,3854,7645,171,0,0,0,7,0,0,0,0,1,1,3,27,12,1,0,3
