participantId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
8,DUO_SUPPORT,BOTTOM,0,0,0,0,18,True,19,2,16837,13000,20672,4464,11473,4734,6658,1162,3230,2264,0,140,41,1297,19368,20186,10184,9407,594,14957,11,0,0,461,2133,21,1,0,1,0,0,0,0,0,0,0,0,94,37,11,0,2
9,DUO_CARRY,BOTTOM,0,0,0,0,18,True,7,6,21914,18200,447180,354317,82449,10414,44278,32629,7255,4393,2529,521,40,857,26832,30571,18184,10480,1906,10664,4,5,4,12703,47911,324,60,40,20,8,1,0,0,0,2,3,3,62,18,11,0,0
10,SOLO,MIDDLE,0,0,0,0,18,True,11,9,21671,19625,348309,27830,312718,7760,64793,1799,57513,5481,0,1866,38,549,30051,30378,17652,11518,1208,3309,1,3,0,6892,13889,332,46,26,20,7,0,0,0,0,1,2,2,61,28,8,0,3
1,NONE,JUNGLE,0,0,0,0,18,False,8,6,18604,21348,284720,207205,61218,16294,39033,29921,6263,2848,0,503,42,1420,102108,69639,40010,26742,2886,22917,1,2,0,3502,25449,98,129,82,47,12,1,1,0,0,3,1,10,53,21,10,0,2
2,DUO_CARRY,BOTTOM,0,0,0,0,17,False,7,9,16390,15550,212505,199914,9739,2851,27773,26016,1556,200,647,296,3,427,26508,39024,15596,22473,954,5617,2,2,1,3705,3705,309,5,4,1,2,0,0,0,0,1,0,0,14,8,4,0,0
3,SOLO,MIDDLE,0,0,0,0,18,False,3,8,18891,16975,258715,22608,233804,2303,39816,1460,37136,1218,955,987,40,503,27968,38828,15717,21896,1215,12876,1,1,0,4600,11402,303,4,2,2,13,1,1,1,0,4,4,4,34,9,5,0,3
4,DUO_SUPPORT,BOTTOM,0,0,0,0,18,False,13,7,12530,11150,30278,5235,21277,3764,6534,833,3510,2190,0,320,26,604,16944,21622,9079,11305,1237,6498,5,0,0,1046,2392,30,0,0,0,2,0,0,0,0,1,0,0,75,31,6,0,2
5,SOLO,TOP,0,0,0,0,18,False,7,14,15476,15450,230360,226405,3187,767,32586,30679,1907,0,0,75,6,607,93706,58173,17854,28745,11573,14473,1,1,0,4756,7309,248,7,7,0,4,0,0,0,0,1,0,0,18,9,2,0,0
6,NONE,JUNGLE,0,0,0,0,18,True,18,7,16171,14985,214988,58498,146851,9637,31735,9124,18850,3759,0,400,13,816,30824,50538,37283,11975,1279,13608,1,1,0,254,12687,41,146,104,42,7,0,0,0,0,1,1,2,32,14,1,0,3
7,SOLO,MIDDLE,0,0,0,0,18,True,12,7,19742,20650,254665,25528,227155,1981,36513,2242,32289,1981,0,290,74,734,20977,29233,17443,10426,1363,4997,1,3,1,5309,9933,293,8,2,6,10,0,0,0,0,1,2,6,44,11,4,0,0
8,DUO_SUPPORT,BOTTOM,0,0,0,0,17,True,26,3,12565,10825,20248,3396,14361,2490,6320,702,3127,2490,0,332,43,965,12246,13200,7464,4894,842,45527,6,0,0,1211,2443,18,0,0,0,0,0,0,0,0,0,0,0,80,34,6,0,1
9,SOLO,TOP,0,0,0,0,18,True,9,11,19746,17870,377874,14325,361011,2537,51673,1730,47579,2362,1715,102,57,343,37865,45280,30399,13820,1059,7523,1,2,0,8663,21332,323,55,11,44,10,1,0,0,0,2,2,3,41,10,3,0,1
10,DUO_CARRY,BOTTOM,0,0,0,0,18,True,11,6,21995,18375,336389,255993,72048,8347,60579,47853,6805,5921,2614,310,33,605,24046,37812,24612,11287,1912,9870,4,1,1,5507,12805,349,7,6,1,17,3,1,0,0,3,4,9,25,12,3,0,1
1,SOLO,TOP,0,0,0,0,16,False,5,6,12846,11600,133483,130619,0,2863,18883,16020,0,2863,0,330,20,678,34083,34463,20998,11365,2099,6780,1,0,0,2333,2333,212,0,0,0,8,2,0,0,0,2,3,3,12,8,2,0,0
2,NONE,JUNGLE,0,0,0,0,15,False,12,6,11391,10400,153440,33927,52120,67392,10976,2473,7973,530,0,1244,23,1006,38467,42845,28971,11445,2428,17847,5,0,0,1352,1352,42,94,60,34,2,0,0,0,0,1,0,0,46,23,6,0,3
3,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,15,13,9718,8535,50146,6744,43270,132,21590,1729,19831,30,0,222,49,305,5878,23171,13054,8971,1145,95,2,0,0,445,445,35,2,1,1,1,0,0,0,0,1,0,0,77,35,10,0,10
4,DUO_CARRY,BOTTOM,0,0,0,0,16,False,13,7,13055,12050,163898,159943,3600,354,20288,18939,1349,0,958,94,15,684,7799,21036,12371,6625,2039,5040,5,1,0,1116,1116,224,5,5,0,6,1,0,0,0,2,1,3,14,9,5,0,0
5,SOLO,MIDDLE,0,0,0,0,15,False,3,7,13464,13325,132321,16845,74153,41322,21534,2772,13952,4809,0,53,23,872,7233,16357,6614,9285,457,1724,1,1,0,1677,1677,217,2,2,0,10,0,0,0,0,1,2,5,14,11,2,0,1
6,NONE,JUNGLE,0,0,0,0,18,True,8,3,15957,14400,221377,187749,961,32666,24309,18206,0,6102,0,780,25,968,22161,37866,24800,11363,1703,17597,1,1,1,1840,26115,67,137,52,85,12,2,0,0,0,2,3,6,47,17,4,0,3
7,SOLO,TOP,0,0,0,0,17,True,12,4,14709,11725,153964,14354,138898,710,30575,1088,29460,26,897,737,39,947,11980,24940,13598,10002,1339,8457,1,0,0,1881,5884,190,15,4,11,7,0,0,0,0,1,1,4,34,15,3,0,3
8,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,18,7,11137,10350,33418,5949,27031,436,13122,762,12164,194,0,186,87,621,16120,22929,11285,9998,1645,5234,5,0,1,1732,2572,34,1,0,1,0,0,0,0,0,0,0,0,85,32,14,0,2
9,SOLO,MIDDLE,0,0,0,0,17,True,6,9,15392,14525,153575,151142,0,2432,23319,22363,0,956,750,199,3,346,11747,24677,14827,7835,2014,1639,1,1,0,5417,15100,227,1,0,1,12,1,0,0,0,2,3,3,12,7,0,0,1
10,DUO_CARRY,BOTTOM,0,0,0,0,16,True,7,4,14660,13975,201577,161971,34896,4709,26771,21030,4849,892,1553,403,31,1239,6631,18363,9631,7200,1531,3495,4,4,0,9823,14648,229,17,14,3,8,0,0,0,0,1,3,3,28,9,7,0,1
1,SOLO,MIDDLE,0,0,0,0,18,False,13,5,16891,15960,235208,24595,135932,74680,32439,1654,20499,10285,0,141,0,1211,8495,27278,6493,20710,75,8402,1,0,0,3045,3514,306,24,17,7,5,1,0,0,0,2,2,3,32,20,4,0,0
2,NONE,JUNGLE,0,0,0,0,17,False,18,5,14106,13400,151011,82669,55696,12646,13004,7155,5662,186,0,961,0,993,78282,51363,25854,24244,1265,13455,5,0,0,349,7280,43,116,70,46,2,0,0,0,0,1,0,0,101,33,6,0,3
3,SOLO,TOP,0,0,0,0,17,False,12,10,16543,15975,177964,14043,163134,787,37821,1412,36237,171,735,862,0,630,19151,41379,10500,29902,976,9582,1,3,0,3199,4956,225,1,0,1,11,1,0,0,0,2,3,4,28,17,3,0,1
4,DUO_CARRY,BOTTOM,0,0,0,0,18,False,11,8,21439,21150,366566,283885,78053,4628,62328,53862,6998,1468,2439,485,0,800,24467,40453,15388,23898,1167,11833,5,1,1,13197,17881,327,27,26,1,16,2,0,0,0,2,3,9,24,9,6,0,0
5,DUO_SUPPORT,BOTTOM,0,0,0,0,17,False,23,8,15398,15955,61355,9413,47302,4639,21726,4037,14988,2701,0,420,0,613,38132,43956,14131,27794,2030,23666,7,0,0,1685,3832,43,2,0,2,5,0,0,0,0,1,2,2,88,35,9,0,1
6,NONE,JUNGLE,0,0,0,0,18,True,14,9,16539,14125,185292,94056,80737,10499,20899,6044,13325,1530,128,395,0,554,61650,66642,35617,27216,3808,29409,1,2,0,1215,33716,47,106,71,35,12,1,1,0,0,3,5,4,25,18,0,0,2
7,DUO_SUPPORT,BOTTOM,0,0,0,0,18,True,26,8,15961,15325,78237,9927,58514,9795,23676,2091,19264,2320,0,160,0,758,27496,34797,15186,16934,2676,11996,11,0,0,1289,11127,69,0,0,0,2,0,0,0,0,1,0,0,74,28,9,0,1
8,SOLO,TOP,0,0,0,0,18,True,18,7,15981,14375,181023,15422,164678,923,32798,1140,31373,284,0,1671,0,565,119665,46774,29588,12103,5082,4272,1,2,0,3663,9270,224,0,0,0,5,0,0,0,0,1,1,2,30,17,3,0,1
9,SOLO,MIDDLE,0,0,0,0,18,True,17,5,20011,18675,296527,21282,272918,2326,61068,2017,58298,752,0,1513,0,868,18535,34399,16197,15163,3038,7966,1,1,0,4141,15680,285,23,21,2,12,1,0,0,0,2,4,6,26,13,0,0,1
10,DUO_CARRY,BOTTOM,0,0,0,0,18,True,14,10,17699,14625,203762,193255,6230,4276,30578,27475,2475,627,816,181,0,638,14469,32520,14758,17554,207,4392,2,1,1,5797,24402,262,5,4,1,5,1,0,0,0,2,2,3,50,16,5,0,1
1,DUO_CARRY,BOTTOM,0,0,0,0,18,False,11,6,19325,18225,340355,328308,10279,1768,33723,31452,2271,0,943,335,0,638,15012,25931,15937,8791,1202,9271,5,1,0,4686,26684,337,34,21,13,10,1,0,0,0,2,3,4,26,14,3,0,3
2,SOLO,TOP,0,0,0,0,18,False,11,2,16630,16475,192475,106042,85007,1428,20777,11391,8774,612,0,382,0,1611,56696,31228,20754,8270,2203,5835,1,0,0,246,3463,279,9,6,3,10,2,2,0,0,3,2,8,27,19,2,0,1
3,NONE,JUNGLE,0,0,0,0,18,False,14,5,14500,14225,200856,182063,8727,10065,18622,13034,4193,1393,0,1146,0,982,52451,47368,31844,13030,2493,16863,1,0,0,385,3543,97,128,69,59,3,0,0,0,0,1,1,2,32,13,3,0,2
4,DUO_SUPPORT,BOTTOM,0,0,0,0,17,False,16,7,11814,10850,44175,12226,15220,16728,11475,1803,8227,1444,0,849,0,643,33552,27578,15407,10540,1630,10852,5,0,0,169,887,73,0,0,0,1,0,0,0,0,1,0,0,25,16,2,0,0
5,SOLO,MIDDLE,0,0,0,0,18,False,11,6,14468,12900,195028,15839,177277,1911,17426,881,15535,1009,968,3302,0,1001,21422,34348,22006,10008,2333,14893,1,2,0,2157,9258,246,11,10,1,4,0,0,0,0,1,1,2,19,11,1,0,2
6,DUO_SUPPORT,BOTTOM,0,0,0,0,16,True,24,4,13464,12375,64821,14930,45014,4876,13110,2547,9814,748,0,312,0,843,28588,23172,16195,6678,298,10847,11,0,0,2623,15364,53,0,0,0,2,0,0,0,0,1,0,0,75,33,9,0,5
7,SOLO,TOP,0,0,0,0,18,True,3,5,19888,18433,286414,237911,7926,40576,26873,17919,2668,6285,0,482,0,859,43454,33597,21014,10839,1743,12097,1,1,2,7213,23352,337,32,7,25,12,3,3,0,0,3,2,7,31,18,3,0,2
8,DUO_CARRY,BOTTOM,0,0,0,0,18,True,19,6,17701,17200,278254,268577,3803,5872,43088,39504,1715,1868,2034,718,0,872,14076,21931,15523,6353,54,4950,3,3,1,5839,14471,276,27,18,9,5,0,0,0,0,1,1,3,28,8,6,0,0
9,SOLO,MIDDLE,0,0,0,0,18,True,17,6,16451,15975,242381,17744,223261,1376,32525,934,30793,798,0,842,0,783,17273,19130,12743,6000,386,2759,1,3,1,6029,14523,273,25,5,20,4,1,0,0,0,2,1,2,43,21,7,0,5
10,NONE,JUNGLE,0,0,0,0,17,True,15,7,13859,12475,162529,123304,25806,13418,13452,10693,2597,162,0,923,0,602,59112,41995,27825,12192,1977,9685,1,1,0,404,14188,26,107,76,31,3,0,0,0,0,1,0,0,49,27,4,0,0
1,NONE,JUNGLE,0,0,0,0,18,True,26,6,16366,14350,208142,24264,172268,11609,33266,1942,28038,3285,119,1045,0,864,73146,76029,45204,22884,7939,40573,1,2,0,2615,15266,74,126,78,48,5,0,0,0,0,1,2,3,23,8,4,0,1
2,DUO_SUPPORT,BOTTOM,0,0,0,0,17,True,30,11,13412,12400,33777,6095,22885,4797,18107,1970,12379,3757,0,412,0,522,42033,34696,23747,9869,1079,8249,6,0,0,512,3127,38,1,0,1,2,0,0,0,0,1,0,0,109,45,15,0,8
3,SOLO,MIDDLE,0,0,0,0,18,True,16,7,18570,16375,215770,12467,201463,1839,43313,1376,41399,538,0,1266,0,851,16243,20616,13004,6027,1584,2435,1,0,1,3033,7407,260,1,1,0,12,2,0,0,0,2,5,3,44,21,6,0,3
4,DUO_CARRY,BOTTOM,0,0,0,0,18,True,18,10,17036,15450,219382,204928,5673,8780,40298,37512,1512,1274,1680,380,0,551,16548,29745,18131,9955,1658,5256,5,2,0,4390,27746,192,24,19,5,9,0,0,0,0,1,3,3,32,14,2,0,0
5,SOLO,TOP,0,0,0,0,18,True,13,5,18955,16800,169682,161398,0,8284,36045,35319,0,726,0,358,0,1249,54405,57424,36400,16663,4360,6803,1,4,3,10163,27988,191,5,0,5,17,3,1,0,0,3,4,6,19,11,0,0,0
6,SOLO,TOP,0,0,0,0,18,False,17,10,16263,16125,205862,199085,0,6776,21930,19029,0,2900,0,756,0,637,75341,53542,29537,21466,2539,10535,1,0,0,97,990,299,0,0,0,7,0,0,0,0,1,2,4,39,12,0,0,1
7,SOLO,MIDDLE,0,0,0,0,18,False,12,9,15880,14650,236054,17929,215596,2528,32345,734,29349,2262,627,962,0,541,20220,35641,17667,17743,231,8252,1,0,0,0,2004,311,0,0,0,7,2,0,0,0,2,3,2,29,15,4,0,2
8,NONE,JUNGLE,0,0,0,0,17,False,15,10,14430,13825,195560,111777,71147,12636,22627,9481,10999,2147,0,495,0,724,63720,60315,39943,17605,2766,22154,1,0,0,0,9353,54,104,73,31,6,1,0,0,0,2,2,3,30,13,5,0,2
9,DUO_CARRY,BOTTOM,0,0,0,0,18,False,14,7,19518,18130,303523,292942,0,10580,63672,59848,0,3824,997,536,0,709,13816,27462,15442,10515,1505,5241,4,1,0,3036,13336,294,26,18,8,15,3,2,0,0,3,3,9,24,11,5,0,2
10,DUO_SUPPORT,BOTTOM,0,0,0,0,18,False,26,9,13339,12850,54756,7496,39854,7405,30002,4823,20978,4199,0,347,0,492,24918,32636,12371,18876,1389,10286,6,0,0,226,2265,25,1,1,0,4,0,0,0,0,1,0,0,107,46,15,0,4
1,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,18,9,10095,8925,51219,6182,43389,1647,14626,2103,11375,1147,0,410,0,457,17542,25636,12100,11072,2463,3706,5,0,0,0,0,37,1,1,0,2,0,0,0,0,1,0,0,44,23,5,0,4
2,NONE,JUNGLE,0,0,0,0,15,False,8,9,11268,10950,126194,82562,30683,12947,19849,15051,4342,455,0,675,0,391,16415,37666,16652,19932,1081,7355,1,0,0,0,3773,60,70,52,18,8,0,0,0,0,1,4,2,29,17,3,0,1
3,DUO_CARRY,BOTTOM,0,0,0,0,16,False,9,6,12942,12450,109976,98881,329,10765,24402,20256,329,3816,428,601,0,970,8608,24963,11231,12934,797,5609,4,0,0,0,3198,179,11,3,8,10,1,0,0,0,2,3,3,20,9,2,0,1
4,SOLO,TOP,0,0,0,0,14,False,7,14,9704,9050,79069,69460,1564,8044,16839,11111,523,5204,386,108,0,316,20858,35860,17796,16682,1381,5518,5,0,0,1661,5809,132,0,0,0,2,0,0,0,0,1,1,2,8,4,1,0,2
5,SOLO,MIDDLE,0,0,0,0,16,False,8,7,11371,10200,128046,17311,68834,41899,27600,2233,18090,7276,0,94,0,499,7261,19257,6936,12123,198,3232,1,0,0,156,389,196,1,1,0,6,0,0,0,0,1,1,3,21,10,0,0,2
6,DUO,BOTTOM,0,0,0,0,16,True,19,4,12236,10400,85876,10703,66589,8583,16952,851,16101,0,0,207,0,682,40967,24801,16808,4466,3527,5102,5,1,0,2571,4735,87,1,0,1,2,0,0,0,0,1,0,0,64,27,4,0,4
7,DUO,BOTTOM,0,0,0,0,15,True,11,9,13639,12855,175468,141777,28345,5346,21067,18939,2098,30,1330,164,0,436,11165,23530,13104,8392,2032,2872,3,4,0,7701,29503,161,28,20,8,4,0,0,0,0,1,1,2,27,6,2,0,1
8,NONE,JUNGLE,0,0,0,0,16,True,6,4,13852,11625,164235,35581,117747,10906,23326,1403,20930,992,0,563,0,1133,11194,28136,18409,8430,1297,10489,1,1,1,5169,19430,49,88,52,36,11,0,0,0,0,1,3,5,42,15,3,0,4
9,SOLO,TOP,0,0,0,0,17,True,9,6,15992,13975,157259,152251,0,5007,29509,24969,0,4539,624,383,0,867,42208,41661,23666,10919,7076,8820,1,0,0,4084,6389,228,7,0,7,15,3,0,0,0,2,5,6,29,10,2,0,1
10,SOLO,MIDDLE,0,0,0,0,17,True,6,5,15221,12175,156965,18332,136881,1752,33125,1250,31514,360,989,629,0,654,15379,28513,17658,6887,3968,11374,1,2,1,4672,11011,225,3,2,1,13,0,0,0,0,1,4,3,15,4,3,0,1
1,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,13,3,7359,6300,8719,4965,3646,106,3506,1646,1860,0,0,79,20,749,7061,10832,9200,1308,324,4392,9,0,0,991,991,21,0,0,0,0,0,0,0,0,0,0,0,32,18,5,0,2
2,SOLO,MIDDLE,0,0,0,0,14,True,1,3,9011,8300,84114,52860,30283,970,9321,3642,5612,66,0,259,7,610,10772,16863,7653,8960,250,5764,1,1,0,2626,2626,160,1,0,1,3,0,0,0,0,1,1,2,9,8,0,0,0
3,SOLO,TOP,0,0,0,0,15,True,3,3,11004,9650,110940,95923,14448,568,18705,15997,2642,66,551,104,19,506,7239,13252,9317,3782,152,1081,1,2,0,1839,1839,182,0,0,0,9,0,0,0,0,1,3,3,13,8,0,0,1
4,DUO_CARRY,BOTTOM,0,0,0,0,12,True,8,4,10212,8800,109764,108103,1285,376,19390,18993,348,48,759,31,12,479,7749,14739,10879,3020,840,4584,3,2,0,3034,3034,160,3,0,3,7,0,0,0,0,1,2,4,13,9,2,0,0
5,NONE,JUNGLE,0,0,0,0,14,True,5,2,10694,9745,166919,26216,128984,11719,12475,1147,10333,994,873,639,8,607,9540,16786,12954,3521,311,10208,3,0,1,5015,12208,33,120,74,46,6,0,0,0,0,1,2,3,23,5,2,0,1
6,SOLO,MIDDLE,0,0,0,0,13,False,0,4,7615,7450,76026,18327,57699,0,13173,1450,11722,0,0,131,20,595,8413,13953,8443,5229,280,1483,1,0,0,0,0,165,1,1,0,2,0,0,0,0,1,0,0,18,9,1,0,2
7,DUO,BOTTOM,0,0,0,0,11,False,1,5,8113,7525,71055,58910,11952,192,6645,5222,1350,72,281,70,5,578,5693,15507,12411,2952,144,2371,2,0,0,1386,1386,125,6,6,0,3,0,0,0,0,1,0,0,10,10,0,0,1
8,DUO,BOTTOM,0,0,0,0,10,False,3,9,7045,6650,37110,30795,1365,4949,8348,6531,1270,546,0,138,11,331,8667,18029,12780,5190,58,1314,4,0,0,1404,1404,58,0,0,0,3,0,0,0,0,1,1,2,14,5,4,0,0
9,SOLO,TOP,0,0,0,0,12,False,1,5,7618,7825,70878,57680,12245,952,10387,7480,2687,220,0,311,11,543,7184,15700,9934,5544,222,635,1,0,0,462,462,128,14,6,8,3,1,0,0,0,2,1,2,25,10,3,0,1
10,NONE,JUNGLE,0,0,0,0,14,False,5,2,9299,9150,131256,120964,5831,4461,10422,8062,1321,1039,0,526,62,1021,11396,22947,18013,4464,470,8128,1,0,0,0,0,55,98,65,33,4,0,0,0,0,1,1,4,12,7,0,0,1
1,SOLO,MIDDLE,0,0,0,0,14,True,7,5,10211,9200,99263,9885,88731,647,14121,340,13133,647,0,1370,23,545,5492,12746,5195,6345,1204,1085,1,1,0,1389,2969,152,6,6,0,2,0,0,0,0,1,0,0,18,9,1,0,0
2,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,14,5,9258,7700,32837,10957,12777,9102,8596,2536,5343,716,0,121,33,933,22205,19346,9202,8021,2123,7185,10,0,0,1025,1465,45,0,0,0,1,0,0,0,0,1,0,0,54,26,3,0,4
3,SOLO,TOP,0,0,0,0,16,True,4,3,12892,9475,171136,167287,1925,1923,17366,14772,1925,668,624,733,19,751,17041,25669,17137,6391,2140,7797,1,0,0,6094,9525,210,17,1,16,6,1,0,0,0,2,2,4,17,11,0,0,1
4,DUO_CARRY,BOTTOM,0,0,0,0,15,True,9,4,13708,11150,155205,143732,11169,303,26302,25124,874,303,1080,53,11,414,11913,17564,7861,5359,4343,6681,2,1,0,6250,18227,213,6,0,6,6,0,0,0,0,1,2,3,9,7,0,0,0
5,NONE,JUNGLE,0,0,0,0,15,True,6,4,11695,9610,143224,23270,106455,13498,17255,1901,14205,1148,789,439,13,328,9423,19874,12760,6717,395,11027,5,3,0,7087,25563,41,65,43,22,8,0,0,0,0,1,2,4,12,5,2,0,0
6,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,10,3,6413,5975,17266,6737,10427,101,6021,728,5191,101,0,107,40,1056,15520,17255,11902,5305,48,1868,5,0,0,645,645,19,4,1,3,0,0,0,0,0,0,0,0,34,17,3,0,1
7,NONE,JUNGLE,0,0,0,0,13,False,8,4,9807,10125,113591,21704,81734,10152,10807,1433,8132,1241,485,803,32,540,35131,31274,20651,9652,970,14512,1,0,0,692,2395,38,84,50,34,4,0,0,0,0,1,1,3,59,19,4,0,4
8,SOLO,TOP,0,0,0,0,15,False,4,5,10724,9925,159751,156431,2128,1191,13309,11144,973,1191,361,156,26,599,23679,21916,12402,6302,3211,4706,1,0,0,2967,3203,226,32,5,27,3,0,0,0,0,1,1,2,8,6,0,0,1
9,SOLO,MIDDLE,0,0,0,0,14,False,4,5,11302,10975,126327,16730,68955,40641,21890,1913,13929,6046,0,35,17,923,8457,19320,11755,7564,0,4049,1,1,0,1322,1521,183,7,3,4,9,1,0,0,0,2,2,4,21,12,2,0,1
10,DUO_CARRY,BOTTOM,0,0,0,0,14,False,6,6,10617,10625,111149,97871,9588,3689,12337,9619,2001,715,380,677,23,506,7839,17686,9003,8653,30,2748,4,0,0,2667,3229,186,13,5,8,5,1,0,0,0,2,1,4,14,8,2,0,0
1,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,13,5,8993,8175,11609,5414,4454,1739,4380,1659,2720,0,0,115,44,988,9663,17642,9527,7620,494,10332,17,0,0,1239,4263,9,0,0,0,0,0,0,0,0,0,0,0,46,20,4,0,1
2,SOLO,TOP,0,0,0,0,15,False,3,10,12100,11600,144538,140913,3422,203,18380,16648,1731,0,0,58,20,463,24715,38964,21641,16454,868,4330,1,1,0,1711,1711,206,3,0,3,5,0,0,0,0,1,1,2,24,14,1,0,0
3,DUO_CARRY,BOTTOM,0,0,0,0,15,False,4,7,13518,12950,255489,204657,43645,7187,35826,29962,4185,1678,1585,646,45,845,17138,23521,12758,10072,690,7018,2,3,0,4587,9781,265,31,20,11,2,0,0,0,0,1,0,0,21,14,1,0,2
4,SOLO,MIDDLE,0,0,0,0,17,False,7,5,14807,23065,162374,26651,134532,1189,29781,3512,25226,1042,910,98,37,598,10646,26400,9765,16205,429,8893,1,0,0,1068,1171,207,26,15,11,13,0,0,0,0,1,4,6,26,11,3,0,0
5,NONE,JUNGLE,0,0,0,0,15,False,9,8,12801,12858,193582,144513,35713,13353,16074,10830,4493,749,0,402,29,489,27112,42952,28519,13266,1165,11914,1,0,0,1820,15177,88,90,55,35,5,0,0,0,0,1,1,3,25,14,1,0,0
6,DUO_CARRY,BOTTOM,0,0,0,0,17,True,13,3,14674,13455,176817,164486,9700,2630,26156,23710,2094,352,742,371,5,1027,17616,24618,16771,7409,438,3917,3,0,0,3588,13648,230,19,17,2,8,0,0,0,0,1,2,5,20,11,4,0,1
7,SOLO,TOP,0,0,0,0,16,True,6,7,12767,12100,172356,166123,3489,2744,23022,18726,3085,1210,744,633,24,386,23428,38834,25243,13233,358,10577,1,2,0,6693,16482,206,5,1,4,4,0,0,0,0,1,1,2,22,12,2,0,0
8,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,19,3,9831,8800,36104,13653,15045,7406,7533,1705,5827,0,0,779,38,786,29863,21989,17291,4292,406,7338,6,0,0,1043,6811,50,1,0,1,0,0,0,0,0,0,0,0,74,33,4,0,2
9,NONE,JUNGLE,0,0,0,0,16,True,21,4,12162,10950,291272,13158,30014,248098,11248,3659,6445,1142,0,259,69,555,21571,19176,11701,6928,546,14974,10,0,0,774,13285,52,51,45,6,3,0,0,0,0,1,1,2,18,3,5,0,0
10,SOLO,MIDDLE,0,0,0,0,17,True,7,8,16436,15450,174215,26052,144769,3394,47788,3474,43370,944,0,296,37,335,31651,34471,22713,10036,1721,5627,1,5,1,7358,15234,177,11,10,1,19,0,0,0,0,1,4,5,24,14,2,0,2
1,SOLO,TOP,0,0,0,0,16,True,12,3,12550,10200,128504,33225,95279,0,19924,4871,15052,0,287,936,50,1224,41204,29470,19646,5870,3953,8769,1,0,0,2144,4752,216,0,0,0,4,0,0,0,0,1,1,2,33,16,7,0,2
2,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,19,6,10766,9200,15887,3331,12556,0,5606,1113,4492,0,0,371,58,479,11126,15379,11207,3629,542,26628,5,0,0,279,446,16,0,0,0,0,0,0,0,0,0,0,0,44,20,10,0,3
3,SOLO,MIDDLE,0,0,0,0,15,True,9,10,12241,10750,155253,141694,11435,2124,21888,18423,2286,1178,592,245,27,363,32849,28234,21029,6621,583,480,1,1,0,3225,3225,172,12,0,12,3,0,0,0,0,1,0,0,24,10,1,0,0
4,DUO_CARRY,BOTTOM,0,0,0,0,16,True,7,8,16510,14750,204229,170005,32270,1954,35384,32435,2425,524,1284,230,11,487,22022,28872,18304,5292,5275,6159,2,4,0,8259,18457,224,4,3,1,12,1,0,0,0,2,3,3,16,9,1,0,0
5,NONE,JUNGLE,0,0,0,0,17,True,9,3,15228,14275,230636,31188,186956,12492,35741,3160,31074,1507,1197,937,20,770,22232,31218,21959,8054,1204,16229,4,2,0,8217,22338,54,121,74,47,13,1,0,0,0,2,4,5,17,4,6,0,0
6,DUO_CARRY,BOTTOM,0,0,0,0,15,False,9,5,12699,12200,147135,131444,13887,1803,23054,17486,4303,1263,717,533,57,595,10797,23785,13711,9549,525,5308,4,1,0,1682,1682,204,8,7,1,5,0,0,0,0,1,1,3,26,12,3,0,2
7,SOLO,TOP,0,0,0,0,16,False,9,9,12703,12108,142726,114488,6836,21401,20103,11921,3190,4991,0,238,28,433,32943,40531,24629,14586,1316,8430,1,1,0,2561,2561,252,0,0,0,3,0,0,0,0,1,1,2,16,9,1,0,1
8,NONE,JUNGLE,0,0,0,0,15,False,6,8,13752,13050,162116,146219,8243,7653,27598,19803,5005,2789,0,530,22,675,23804,36650,22502,13726,421,10633,1,1,0,175,975,40,110,62,48,12,1,0,0,0,2,3,5,38,17,6,0,3
9,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,16,5,9782,9575,24878,7388,13141,4348,9892,1887,6406,1598,0,212,45,1012,13341,19787,12009,7455,322,13542,5,0,0,439,439,17,0,0,0,2,0,0,0,0,1,0,0,84,35,9,0,3
