participantId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
3,SOLO,TOP,0,0,0,0,13,True,5,2,9690,8335,74048,7322,66725,0,17976,959,17017,0,0,338,0,857,10102,11829,7155,4230,444,465,1,0,0,376,376,134,6,6,0,9,2,0,0,0,2,3,4,13,9,0,0,2
4,DUO_SUPPORT,BOTTOM,0,0,0,0,9,True,9,5,5742,5525,13275,3834,9441,0,3551,832,2719,0,0,179,0,536,3625,9069,6563,2505,0,45,1,1,0,1358,1358,3,0,0,0,0,0,0,0,0,0,0,0,29,15,2,0,5
5,NONE,JUNGLE,0,0,0,0,12,True,9,1,8610,7100,81767,61487,9073,11206,7284,5913,1089,282,0,493,0,1022,12356,14615,10574,3691,350,4335,1,0,0,2492,10668,20,54,27,27,4,0,0,0,0,1,1,3,26,17,2,0,3
6,SOLO,MIDDLE,0,0,0,0,11,False,6,6,6415,6270,61066,13572,46719,774,10910,609,9527,774,562,55,0,391,8538,18081,11841,5530,710,7006,1,0,0,1138,1441,128,0,0,0,1,0,0,0,0,1,0,0,3,3,0,0,0
7,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,6,4,4804,4050,8635,2617,5681,336,4243,643,3263,336,0,58,0,322,7330,14871,10202,4580,88,450,5,0,0,0,173,16,0,0,0,1,0,0,0,0,1,0,0,24,15,4,0,7
8,DUO_CARRY,BOTTOM,0,0,0,0,10,False,5,5,6676,5575,56794,54370,1431,991,9079,8501,577,0,691,88,0,320,4035,11569,6252,5161,156,1680,4,0,0,110,2096,130,0,0,0,2,0,0,0,0,1,0,0,5,2,2,0,1
9,SOLO,TOP,0,0,0,0,11,False,3,5,6556,5900,53020,53020,0,0,7814,7814,0,0,0,82,0,548,13365,16304,11128,4813,362,340,1,0,0,0,0,120,0,0,0,3,0,0,0,0,1,0,0,7,6,1,0,0
10,NONE,JUNGLE,0,0,0,0,10,False,3,5,6290,6000,49708,44991,2425,2292,7389,6237,611,540,0,232,0,382,8234,17238,12581,4571,86,4317,1,0,0,682,1344,18,29,27,2,4,0,0,0,0,1,1,3,18,5,3,0,1
1,DUO_SUPPORT,BOTTOM,0,0,0,0,17,True,31,5,13490,13225,47733,11122,30967,5643,19008,3733,13131,2143,0,286,0,1061,20607,25017,10295,13715,1006,10164,9,1,0,2823,6059,21,3,2,1,5,0,0,0,0,1,1,2,96,46,11,0,13
2,SOLO,TOP,0,0,0,0,16,True,8,12,14258,13850,152300,113439,38763,98,17882,4960,12824,98,0,729,0,425,26572,38797,18884,18756,1156,10550,1,0,0,2865,2865,208,11,10,1,7,1,0,0,0,2,2,2,47,15,5,0,2
3,SOLO,MIDDLE,0,0,0,0,18,True,13,6,19432,17350,264823,12348,251172,1302,46365,594,45320,450,0,480,0,653,8862,22602,7424,14616,560,3108,2,1,1,2477,6269,290,17,15,2,16,2,1,0,0,3,4,5,40,15,3,0,2
4,NONE,JUNGLE,0,0,0,0,16,True,25,6,12386,11825,125543,39635,28836,57071,8251,1013,6850,388,0,819,0,747,39813,53866,31634,20571,1660,19527,5,0,0,682,28931,17,79,41,38,2,0,0,0,0,1,0,0,40,19,7,0,12
5,DUO_CARRY,BOTTOM,0,0,0,0,18,True,19,5,19784,16830,334745,263800,65611,5334,54028,46177,7051,800,2278,250,0,773,14742,27515,13875,11629,2011,10403,4,7,0,16129,27435,323,12,3,9,13,1,0,0,0,2,3,5,51,13,9,0,2
6,SOLO,TOP,0,0,0,0,18,False,21,7,14454,13650,170554,36886,133668,0,32710,5755,26955,0,434,1250,0,528,51633,50287,24188,24402,1697,17908,1,1,0,1325,3360,228,7,0,7,5,0,0,0,0,1,1,3,34,16,6,0,4
7,NONE,JUNGLE,0,0,0,0,17,False,10,10,13852,13925,148169,130408,2946,14814,22201,19918,251,2030,0,722,0,671,31412,44069,23685,19206,1177,11675,1,0,0,872,2340,40,110,64,46,11,0,0,0,0,1,3,4,51,22,7,0,6
8,DUO_CARRY,BOTTOM,0,0,0,0,17,False,7,10,16386,15125,208142,134184,68232,5725,40926,19204,19572,2149,438,603,0,491,15019,30198,11810,17946,442,3943,4,2,0,2713,11717,250,29,16,13,11,0,0,0,0,1,3,5,37,8,12,0,0
9,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,19,7,10133,9925,23818,6132,14552,3133,8761,1167,6267,1327,0,122,0,608,27395,22052,12166,9590,295,2935,6,0,0,452,1646,47,0,0,0,2,0,0,0,0,1,0,0,104,60,10,0,19
10,SOLO,MIDDLE,0,0,0,0,17,False,12,9,15179,15350,236394,18660,213072,4661,26301,1488,23925,887,196,589,0,570,15507,26361,10135,15957,268,2122,1,0,0,2893,4926,300,20,15,5,5,0,0,0,0,1,1,2,35,18,4,0,2
1,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,15,3,10929,10125,23552,5759,16238,1554,15570,2625,11432,1512,0,172,36,753,11209,19257,11470,7787,0,9281,7,0,0,1493,2249,28,0,0,0,3,0,0,0,0,1,1,2,116,43,23,0,11
2,SOLO,TOP,0,0,0,0,17,False,10,9,13683,13485,191407,51148,138760,1499,23528,6722,16806,0,0,98,9,596,12580,32314,13494,18522,298,10214,4,1,0,4164,12249,247,16,7,9,4,1,0,0,0,2,1,2,21,13,1,0,0
3,DUO_CARRY,BOTTOM,0,0,0,0,17,False,5,5,14744,14600,190739,155608,32757,2374,27130,22488,3809,832,1354,198,28,876,17492,23325,13307,8689,1328,2594,3,2,1,5334,11909,258,4,3,1,10,1,0,0,0,2,3,3,30,12,6,0,2
4,SOLO,MIDDLE,0,0,0,0,17,False,6,8,15675,13375,212174,9259,202414,500,40673,1089,39133,450,0,731,21,386,14237,25816,14785,10441,590,2203,1,1,0,3137,3137,269,8,5,3,11,0,0,0,0,1,3,5,36,10,2,0,1
5,NONE,JUNGLE,0,0,0,0,16,False,13,4,13008,12300,155484,25472,114816,15196,19646,1598,17617,430,534,1012,55,840,52961,44393,28054,13718,2620,19799,1,0,0,1625,1625,23,129,69,60,8,0,0,0,0,1,2,4,75,27,12,0,7
6,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,11,12,10283,9200,15095,5095,9633,366,7165,1432,5366,366,0,158,25,313,9515,21671,8084,12968,618,139,1,0,1,1166,1615,13,0,0,0,2,0,0,0,0,1,0,0,74,48,8,0,12
7,SOLO,MIDDLE,0,0,0,0,18,True,7,3,17988,16625,263463,247104,13962,2396,42708,36910,4123,1674,859,102,4,735,15473,33806,13229,19292,1284,5780,1,2,0,11636,13491,297,31,23,8,11,2,0,0,0,2,2,8,34,16,8,0,4
8,DUO_CARRY,BOTTOM,0,0,0,0,17,True,9,4,14808,13250,171732,145635,23713,2383,20079,14091,5190,797,898,503,33,1196,12203,22732,10069,12506,157,6552,4,1,0,4579,15261,258,5,4,1,5,0,0,0,0,1,1,3,23,14,2,0,6
9,NONE,JUNGLE,0,0,0,0,16,True,8,11,12619,11450,103222,52463,44870,5889,13100,3501,8049,1549,0,364,28,305,39388,48995,21683,26728,583,17108,1,0,0,810,4144,24,76,44,32,6,1,0,0,0,2,1,2,29,9,8,0,6
10,SOLO,TOP,0,0,0,0,18,True,7,7,14512,12700,202550,12180,189920,450,35501,353,34697,450,0,4173,30,526,16704,37280,14695,22002,581,18018,1,1,0,1455,16244,264,4,1,3,5,0,0,0,0,1,2,2,19,14,2,0,4
1,NONE,JUNGLE,0,0,0,0,17,False,14,7,12925,11025,201246,41327,141819,18097,20285,1593,17907,784,0,1254,39,597,12008,33285,16423,16790,72,12641,1,1,0,1679,13566,41,122,68,54,2,0,0,0,0,1,1,2,53,23,7,0,6
2,SOLO,TOP,0,0,0,0,17,False,4,9,14329,13550,180870,175696,3730,1443,13183,10784,955,1443,0,56,15,549,46456,48826,20409,26901,1516,7615,1,1,0,2020,2020,256,4,1,3,8,1,1,0,0,3,1,3,59,20,3,0,8
3,DUO_SUPPORT,BOTTOM,0,0,0,0,16,False,19,6,11023,10100,29157,5302,23362,493,10017,983,8539,493,0,122,57,368,21346,22038,7686,13526,826,1013,1,0,0,679,679,31,0,0,0,1,0,0,0,0,1,0,0,78,42,11,0,6
4,SOLO,MIDDLE,0,0,0,0,17,False,9,7,14890,14610,132920,21756,110618,546,24049,2132,21369,546,776,92,19,934,10787,31185,10900,19497,788,8046,1,2,0,3353,3592,211,3,1,2,11,2,0,0,0,2,3,6,24,4,5,0,3
5,DUO_CARRY,BOTTOM,0,0,0,0,18,False,10,5,18303,17200,390828,283639,101153,6034,51623,40642,8839,2141,1862,414,48,854,26219,32824,16913,15551,360,11175,4,1,0,5558,11552,370,24,24,0,7,0,0,0,0,1,2,4,12,7,3,0,0
6,SOLO,TOP,0,0,0,0,17,True,8,8,13160,12850,114374,10438,102656,1279,10108,407,9701,0,0,1251,29,407,78492,37577,22924,12075,2577,1511,1,2,0,1035,4521,194,0,0,0,2,0,0,0,0,1,0,0,20,12,2,0,0
7,DUO_CARRY,BOTTOM,0,0,0,0,18,True,10,4,20256,21550,269936,241831,26357,1748,44168,35506,7583,1078,951,376,33,608,18407,25279,13821,11198,259,11341,3,3,2,10008,18049,291,31,17,14,13,2,1,0,0,3,4,6,53,13,12,0,2
8,DUO_SUPPORT,BOTTOM,0,0,0,0,17,True,12,7,13699,11675,63403,7572,54371,1460,23658,2064,20133,1460,0,342,26,352,6555,21861,9212,12539,109,2744,3,0,0,2850,4485,31,2,2,0,5,0,0,0,0,1,0,0,102,53,8,0,15
9,SOLO,MIDDLE,0,0,0,0,18,True,7,5,20257,18008,335535,38237,296816,482,47358,3620,43622,116,963,294,4,589,11415,24930,11467,13160,303,3682,1,0,1,5930,20144,370,18,8,10,13,0,0,0,0,1,2,7,40,18,5,0,5
10,NONE,JUNGLE,0,0,0,0,16,True,12,5,13295,12550,140580,20128,110481,9970,11413,702,9474,1236,0,659,39,718,44569,44058,25483,13915,4659,44922,1,1,0,542,5322,27,132,74,58,1,0,0,0,0,1,0,0,30,11,4,0,5
1,SOLO,MIDDLE,0,0,0,0,13,True,4,4,8669,7450,98831,10066,87991,774,6863,563,6227,72,0,379,7,396,3386,8463,4647,3747,68,967,2,0,0,1846,2857,154,6,5,1,2,0,0,0,0,1,0,0,25,8,7,0,2
2,SOLO,TOP,0,0,0,0,13,True,1,2,8176,8100,86018,83696,484,1836,8235,6415,0,1819,388,44,7,880,7738,14368,8749,5412,206,2580,1,0,1,203,203,187,1,0,1,1,0,0,0,0,1,0,0,13,10,0,0,2
3,NONE,JUNGLE,0,0,0,0,12,True,6,4,8847,8575,107842,92523,1136,14182,8228,6155,0,2072,0,424,0,697,8902,17835,12128,5576,130,6906,1,3,0,1951,25091,24,77,45,32,5,1,0,0,0,2,2,2,23,11,1,0,4
4,DUO_CARRY,BOTTOM,0,0,0,0,13,True,5,3,12312,8800,129749,88524,38602,2622,14563,12130,1997,435,532,181,5,528,5093,12055,7659,3866,530,3558,3,2,0,10244,10244,194,6,1,5,9,3,0,0,0,2,2,5,18,10,1,0,2
5,DUO_SUPPORT,BOTTOM,0,0,0,0,11,True,9,1,6803,6550,19906,7117,7345,5442,5007,2174,2160,672,0,74,22,1019,7154,11534,6656,4855,22,882,2,0,0,850,2926,31,0,0,0,1,0,0,0,0,1,0,0,37,21,3,0,6
6,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,6,5,5793,5550,16160,4024,11635,500,7724,1594,5630,500,0,161,16,607,5951,12024,8932,1997,1094,835,1,0,0,53,53,10,0,0,0,2,0,0,0,0,1,1,2,38,23,1,0,6
7,DUO_CARRY,BOTTOM,0,0,0,0,12,False,2,5,8518,8350,97036,92257,2042,2736,10061,9502,328,230,1119,310,1,504,4454,10234,7162,2490,582,1384,2,0,0,0,1397,182,8,4,4,4,1,0,0,0,2,1,3,11,7,2,0,0
8,SOLO,TOP,0,0,0,0,13,False,4,4,6845,6100,79842,4992,74850,0,8232,517,7715,0,0,148,19,494,17107,13670,10672,519,2479,600,1,0,0,0,634,154,2,2,0,1,0,0,0,0,1,0,0,15,7,3,0,2
9,NONE,JUNGLE,0,0,0,0,12,False,4,0,6910,6225,85236,78472,2504,4260,4759,4209,323,226,0,290,2,0,7936,13777,11427,1906,443,8071,1,0,0,0,0,25,77,58,19,2,0,0,0,0,1,1,2,18,7,3,0,2
10,SOLO,MIDDLE,0,0,0,0,13,False,0,4,8164,7325,89336,13384,75687,264,8982,798,8184,0,0,252,39,628,6381,11584,6664,4447,472,660,1,0,0,689,689,165,2,2,0,5,0,0,0,0,1,2,3,13,10,1,0,3
1,NONE,JUNGLE,0,0,0,0,14,False,2,6,10881,10650,141294,30315,102470,8508,15886,1300,13567,1019,0,320,21,516,13037,22965,15383,6549,1032,8026,1,0,0,1331,17514,56,85,54,31,5,0,0,0,0,1,1,3,35,12,8,0,7
2,SOLO,MIDDLE,0,0,0,0,17,False,7,2,13054,12900,203587,193327,6706,3553,29263,26268,1667,1327,545,161,5,1443,10323,22956,12031,10408,516,3576,1,0,0,2792,5077,268,27,16,11,4,0,0,0,0,1,1,4,9,8,0,0,1
3,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,9,5,8309,7650,18673,8710,9913,50,5575,1261,4263,50,0,97,28,984,29376,18873,12815,5368,688,4606,5,1,0,140,140,22,0,0,0,1,0,0,0,0,1,0,0,46,35,6,0,2
4,NONE,JUNGLE,0,0,0,0,15,False,6,6,11723,11008,119682,101342,17167,1173,15050,11013,3726,310,0,162,19,824,19771,25884,17601,7523,759,1940,1,2,0,4231,4496,192,0,0,0,6,0,0,0,0,1,2,3,34,17,3,0,6
5,DUO_CARRY,BOTTOM,0,0,0,0,13,False,5,10,11323,10500,116656,96118,20350,188,19313,16647,2478,188,510,2208,52,334,10460,23200,14766,8048,386,2634,4,0,0,2033,2221,154,11,8,3,6,1,0,0,0,2,1,2,27,13,0,0,2
6,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,19,4,11994,10800,36122,7695,27064,1362,18038,3069,13607,1362,0,284,61,392,13678,21299,13341,7646,312,5676,5,1,0,2651,3656,30,0,0,0,5,1,0,0,0,2,2,3,90,37,16,0,12
7,NONE,JUNGLE,0,0,0,0,16,True,18,3,11936,11175,147300,37778,36565,72956,5872,1614,3852,406,0,941,19,882,42722,43177,34842,6887,1447,23602,5,0,1,1766,27790,33,93,44,49,3,0,0,0,0,1,1,2,56,18,5,0,5
8,SOLO,TOP,0,0,0,0,15,True,9,6,12486,12450,139537,134518,3627,1392,18913,16965,1948,0,0,165,17,1144,16264,22251,18288,3470,492,3160,1,1,0,2268,5423,175,32,13,19,5,0,0,0,0,1,1,3,17,9,3,0,0
9,DUO_CARRY,BOTTOM,0,0,0,0,15,True,8,7,16030,13705,199800,162590,33754,3456,33745,27453,4677,1614,1892,243,33,336,12857,19905,12445,7336,123,5600,4,4,0,12662,19509,224,18,10,8,13,2,1,0,0,3,3,4,17,9,3,0,1
10,SOLO,MIDDLE,0,0,0,0,16,True,14,3,11830,9780,112274,20120,92153,0,12199,627,11571,0,0,515,14,857,11964,13296,10015,2760,520,6343,5,1,0,2335,3776,196,1,1,0,3,0,0,0,0,1,1,2,20,14,0,0,0
1,SOLO,TOP,0,0,0,0,15,True,10,9,11185,8800,129520,9401,120118,0,16465,1288,15177,0,0,382,42,425,11105,23716,10542,11791,1382,3716,1,0,0,836,836,189,19,11,8,3,0,0,0,0,1,1,2,23,11,6,0,0
2,SOLO,MIDDLE,0,0,0,0,16,True,7,5,13289,11683,144274,11825,130481,1967,30194,2492,27040,661,533,579,10,738,9584,20407,9957,10255,195,1895,1,1,0,2116,3575,191,10,7,3,11,1,0,0,0,2,4,4,30,11,7,0,2
3,NONE,BOTTOM,0,0,0,0,14,True,20,4,9943,8750,30557,10191,9644,10721,7267,1380,5886,0,0,823,53,1035,29339,22727,14025,7376,1326,9760,5,0,0,1647,2337,57,0,0,0,3,0,0,0,0,1,1,2,52,24,6,0,4
4,NONE,BOTTOM,0,0,0,0,15,True,13,6,10665,10250,125787,31868,82404,11515,13818,1780,10788,1249,0,360,25,526,9196,21810,13246,8263,299,7272,1,2,1,4122,26179,24,81,48,33,4,0,0,0,0,1,1,2,26,8,5,0,3
5,NONE,BOTTOM,0,0,0,0,15,True,12,5,14517,13875,159884,126683,29917,3283,26390,22019,3744,626,1610,179,20,354,7206,15138,8606,6360,172,4280,4,2,0,8640,16868,206,15,9,6,10,3,0,0,0,2,2,6,18,8,6,0,1
6,DUO_CARRY,BOTTOM,0,0,0,0,14,False,8,5,13427,13200,142451,112709,28009,1732,28809,24932,3188,688,445,514,22,646,11497,30295,11471,18354,470,5611,4,1,0,3386,3386,211,8,7,1,11,1,0,0,0,2,4,3,29,13,8,0,3
7,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,12,7,8425,8175,21608,5356,15349,902,7484,1264,5317,902,0,169,43,413,18235,20201,8977,10875,349,1393,5,0,0,958,1040,27,0,0,0,4,1,0,0,0,2,1,2,56,39,1,0,9
8,SOLO,TOP,0,0,0,0,14,False,11,4,12546,12300,116898,7988,108589,320,16858,472,16365,20,0,1043,42,978,52404,21458,12571,8033,854,265,1,0,0,2515,2515,165,23,7,16,10,0,0,0,0,1,2,6,18,6,3,0,2
9,SOLO,MIDDLE,0,0,0,0,15,False,7,8,11080,10800,147753,13851,131466,2435,17740,762,16451,526,0,365,26,501,4660,20040,6253,13489,298,1127,1,1,0,1287,1287,223,9,8,1,2,0,0,0,0,1,0,0,22,10,2,0,4
10,NONE,JUNGLE,0,0,0,0,14,False,12,7,9941,9650,108786,81639,18422,8724,9363,8058,1066,238,0,688,14,577,22028,25817,12204,13048,565,4679,1,2,0,2877,2877,45,58,48,10,2,0,0,0,0,1,0,0,50,23,3,0,5
1,DUO_CARRY,BOTTOM,0,0,0,0,18,False,8,10,15444,14825,278551,194668,81131,2752,39781,32263,6284,1234,1944,188,27,587,20341,33315,18769,12020,2526,7294,4,0,0,1193,7434,302,4,4,0,6,0,0,0,0,1,1,3,41,12,10,0,3
2,NONE,JUNGLE,0,0,0,0,17,False,11,11,14778,14250,178964,38065,133429,7469,28141,2909,23831,1401,0,476,20,560,18214,40477,26060,13206,1211,12114,1,1,0,1807,8364,54,94,66,28,12,3,0,0,0,2,3,4,39,10,9,0,3
3,SOLO,MIDDLE,0,0,0,0,18,False,14,4,18507,18500,276290,42058,231826,2405,45204,4904,39301,999,0,466,30,1166,49026,47949,30651,13786,3511,10275,1,1,0,1330,1709,354,4,4,0,12,1,0,0,0,2,4,4,44,17,12,0,2
4,SOLO,TOP,0,0,0,0,18,False,16,4,14817,12900,185225,30261,154920,43,16336,2214,14078,43,531,2881,44,1175,64814,37952,18518,16841,2593,11408,1,0,0,218,640,283,10,2,8,4,0,0,0,0,1,0,0,31,17,6,0,2
5,DUO_SUPPORT,BOTTOM,0,0,0,0,16,False,17,8,9909,9375,25067,5843,17840,1382,6520,867,5582,71,0,367,58,815,11968,17455,7627,8085,1743,26490,9,0,0,169,2436,20,0,0,0,2,0,0,0,0,1,0,0,54,25,4,0,3
6,DUO_CARRY,BOTTOM,0,0,0,0,18,True,15,5,20757,20950,285631,120677,150447,14506,60141,12520,40824,6796,761,1381,31,1314,26435,31777,15854,15727,196,8686,3,6,2,14371,42379,272,21,15,6,14,5,0,0,0,2,5,6,41,15,5,0,2
7,DUO_SUPPORT,BOTTOM,0,0,0,0,17,True,20,6,12930,11550,28231,8817,18022,1392,10969,1423,8154,1392,0,189,57,832,25835,26694,6017,19776,901,6788,5,0,0,1004,2646,38,0,0,0,4,0,0,0,0,1,1,3,96,48,8,0,11
8,SOLO,TOP,0,0,0,0,18,True,4,7,16202,15250,172484,126781,44444,1258,26885,18687,7959,238,559,533,33,730,25228,32859,14951,17321,586,3470,1,1,0,1078,10065,241,18,7,11,9,1,0,0,0,2,3,4,38,15,1,0,2
9,NONE,JUNGLE,0,0,0,0,18,True,15,9,16099,15100,210551,155604,40897,14050,20940,15362,4258,1320,0,344,23,546,51101,45816,22440,21696,1680,13017,1,1,1,1249,12109,59,146,89,57,6,0,0,0,0,1,1,2,43,14,5,0,3
10,SOLO,MIDDLE,0,0,0,0,18,True,10,9,16986,16150,237338,226853,8646,1838,28067,25169,1060,1838,676,26,3,502,21275,36949,17194,19369,385,4713,1,0,0,1236,3448,301,31,19,12,4,1,0,0,0,2,1,2,42,17,5,0,6
1,SOLO,MIDDLE,0,0,0,0,13,True,2,0,8780,7058,99089,82844,16246,0,10800,8858,1941,0,0,191,6,0,7744,10575,9737,347,490,923,1,0,0,0,0,167,27,10,17,5,0,0,0,0,1,1,5,16,9,3,0,1
2,NONE,JUNGLE,0,0,0,0,13,True,5,0,10884,10750,133371,21179,104854,7338,17568,1103,15549,916,817,351,3,0,7291,16473,11846,4213,414,8895,2,2,0,6455,11779,39,95,58,37,11,2,0,0,0,2,1,11,12,4,4,0,3
3,DUO_SUPPORT,BOTTOM,0,0,0,0,10,True,8,2,5685,5600,8609,1435,7174,0,2628,575,2053,0,0,115,19,590,4608,9048,6352,2695,0,3315,6,1,0,432,524,9,0,0,0,1,0,0,0,0,1,0,0,39,25,5,0,5
4,DUO_CARRY,BOTTOM,0,0,0,0,11,True,2,4,7162,5825,60935,55996,4939,0,8602,7276,1325,0,0,101,13,595,4215,8055,5755,1878,422,1249,2,0,0,2488,2488,146,0,0,0,2,0,0,0,0,1,0,0,13,9,0,0,1
5,SOLO,TOP,0,0,0,0,12,True,9,1,7041,5750,66415,6557,58866,991,6840,450,6390,0,0,322,20,555,12831,9156,8509,646,0,273,1,1,0,1816,3949,122,0,0,0,1,0,0,0,0,1,0,0,8,7,0,0,2
6,SOLO,MIDDLE,0,0,0,0,10,False,0,6,6248,5750,60963,59124,1149,690,8075,6865,520,690,0,6,1,603,4504,14521,8568,5768,184,446,1,0,0,0,0,137,1,1,0,1,0,0,0,0,1,0,0,7,7,0,0,2
7,NONE,JUNGLE,0,0,0,0,12,False,1,2,6763,6475,111737,85450,19478,6808,2168,1518,445,204,0,418,4,597,6627,14000,8354,5190,456,5285,1,0,0,723,11671,28,90,50,40,1,0,0,0,0,1,0,0,14,9,0,0,2
8,DUO_CARRY,BOTTOM,0,0,0,0,11,False,3,2,7452,6800,87160,84184,0,2976,7484,7484,0,0,368,6,7,1036,3480,8484,5812,2646,26,1396,3,1,0,1502,7957,174,0,0,0,1,0,0,0,0,1,0,0,10,6,1,0,2
9,DUO_SUPPORT,BOTTOM,0,0,0,0,9,False,2,5,5878,5525,33598,5752,27414,432,8533,1141,6960,432,0,236,14,625,2417,10199,4645,5493,60,39,1,0,0,812,812,38,4,4,0,2,0,0,0,0,1,1,2,52,23,8,0,3
10,SOLO,TOP,0,0,0,0,12,False,1,5,7146,6500,85591,84044,1547,0,10009,9673,336,0,0,35,15,438,9756,18561,8945,9426,190,2561,1,1,0,565,565,155,1,0,1,2,0,0,0,0,1,0,0,19,8,0,0,2
1,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,11,9,11303,10585,38596,7027,30673,894,18338,3575,13868,894,0,322,61,412,27324,31633,20967,9485,1181,4215,5,0,0,265,1271,31,0,0,0,3,0,0,0,0,1,0,0,119,58,19,0,13
2,NONE,JUNGLE,0,0,0,0,15,False,5,12,10380,8175,102786,77577,17022,8186,10028,7977,1906,144,0,495,18,326,22810,36851,24162,12041,648,6823,1,1,0,1984,18491,30,79,50,29,1,0,0,0,0,1,0,0,56,36,4,0,4
3,SOLO,MIDDLE,0,0,0,0,17,False,7,7,14440,13708,192968,24824,168144,0,29544,2148,27395,0,979,260,5,722,10811,31211,14763,16156,292,3421,1,0,0,420,4721,255,4,1,3,5,0,0,0,0,1,1,2,31,14,6,0,3
4,DUO_CARRY,BOTTOM,0,0,0,0,17,False,5,5,15736,14700,269558,218638,48097,2822,34303,27580,5602,1120,2061,345,52,1337,11108,21283,13346,7888,48,5697,4,1,0,4007,5647,284,34,26,8,7,0,0,0,0,1,1,6,37,11,9,0,4
5,SOLO,TOP,0,0,0,0,17,False,4,10,12578,12275,135154,123499,10484,1169,21405,18569,2835,0,522,58,5,398,23115,36660,25615,9920,1124,1759,1,0,0,3216,6968,195,1,1,0,7,0,0,0,0,1,1,2,37,15,2,0,2
6,DUO_CARRY,BOTTOM,0,0,0,0,18,True,14,2,16870,15000,266364,246276,16534,3554,31399,29949,1040,409,1669,460,28,1367,16462,23800,12909,8693,2198,9927,3,1,1,8877,18595,293,19,11,8,7,0,0,0,0,1,2,5,36,14,5,0,2
7,SOLO,TOP,0,0,0,0,18,True,11,5,17888,18108,241575,199709,37269,4596,31754,24817,6709,227,0,500,13,1057,35428,29673,21632,7545,496,3883,1,3,1,6767,13060,301,38,9,29,7,1,0,0,0,2,2,5,49,21,7,0,8
8,NONE,JUNGLE,0,0,0,0,17,True,8,5,15040,19050,171362,144735,2809,23817,17937,15879,0,2058,0,586,19,656,36121,41489,25118,13791,2580,19906,1,0,1,0,18018,25,116,74,42,12,1,0,0,0,2,4,3,18,6,4,0,5
9,SOLO,MIDDLE,0,0,0,0,18,True,11,4,18993,14710,242227,21774,219742,709,43389,2188,40619,582,0,1239,28,629,16890,20857,8738,11993,126,5090,3,2,0,4323,4323,269,40,15,25,16,3,2,0,0,3,3,7,56,15,12,0,5
10,DUO_SUPPORT,BOTTOM,0,0,0,0,17,True,23,7,12004,10350,30866,9317,16967,4582,7154,2394,4742,18,0,110,33,824,50510,32831,17793,14278,758,8501,5,0,0,345,345,56,0,0,0,1,0,0,0,0,1,0,0,88,39,15,0,7
1,SOLO,TOP,0,0,0,0,17,True,6,3,14902,12718,212177,204330,1764,6082,25822,19524,638,5659,708,79,12,820,33993,30304,19452,9506,1345,9461,4,2,0,7516,7516,274,27,5,22,7,0,0,0,0,1,3,3,24,11,3,0,1
2,SOLO,MIDDLE,0,0,0,0,16,True,11,4,14341,12000,170000,21590,148236,173,26073,1485,24588,0,0,896,21,647,12303,18488,14683,2572,1232,1750,1,1,0,4589,5164,234,10,9,1,9,2,0,0,0,2,3,4,13,6,2,0,2
3,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,15,1,9078,7450,23210,8088,14018,1103,7192,941,5257,994,0,114,42,308,18519,15453,10590,4611,251,2812,4,0,0,1262,1262,41,0,0,0,2,0,0,0,0,1,1,2,53,26,4,0,4
4,DUO_CARRY,BOTTOM,0,0,0,0,15,True,6,2,13311,10108,142227,120643,17791,3793,16227,12359,3369,498,0,350,3,993,8150,12350,10397,1876,76,2168,3,4,2,9785,9785,235,18,2,16,5,1,0,0,0,2,1,4,33,10,8,0,1
5,NONE,JUNGLE,0,0,0,0,15,True,9,1,12168,9550,146931,34012,94682,18235,12611,1041,11413,156,0,446,20,1451,7717,16303,11142,4542,618,7013,1,1,2,4063,32012,46,60,38,22,7,0,0,0,0,1,2,5,58,22,7,0,9
