accountId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
217213126,SOLO,TOP,0,0,0,0,14,False,6,6,8926,8258,79762,65414,757,13589,14313,9915,757,3639,0,183,19,1023,19157,21782,15760,5186,836,1024,1,0,0,403,2722,157,0,0,0,4,0,0,0,0,1,1,2,18,11,1,0,1
200927539,SOLO,MIDDLE,0,0,0,0,16,True,12,1,13100,10775,175856,8645,166549,661,23923,58,23865,0,0,984,16,934,3530,8784,4820,3963,0,1999,1,2,0,4832,7909,235,16,8,8,6,0,0,0,0,1,1,6,14,10,2,0,1
202182090,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,16,5,8460,6825,16093,5458,10417,217,5858,938,4919,0,0,102,31,627,17038,16945,9712,6377,855,5837,4,1,1,1569,2780,14,0,0,0,0,0,0,0,0,0,0,0,64,30,7,0,6
207909024,SOLO,TOP,0,0,0,0,15,True,3,4,11944,10500,102126,101727,0,399,13380,13380,0,0,0,109,19,641,15233,17821,15543,1923,354,1435,1,3,0,7583,9889,163,2,0,2,8,0,0,0,0,1,3,2,22,11,6,0,0
41191543,NONE,JUNGLE,0,0,0,0,14,True,9,5,10989,9250,104733,27819,68368,8544,11634,1126,10340,168,0,335,17,634,8473,19489,11002,8445,42,5709,1,1,0,5443,18865,36,64,37,27,5,0,0,0,0,1,0,0,36,9,10,0,5
32254519,DUO_CARRY,BOTTOM,0,0,0,0,14,True,10,3,12295,10210,115058,108948,3110,2999,23400,20812,2290,298,340,2099,48,1038,10978,17283,11264,5357,661,3149,4,3,0,5097,10002,166,10,9,1,8,1,0,0,0,2,2,4,20,10,1,0,3
200453661,SOLO,TOP,0,0,0,0,14,False,3,8,9203,9125,77978,77408,0,569,7625,7055,0,569,0,149,22,284,12054,21008,10536,10340,132,698,1,0,0,184,184,189,0,0,0,3,0,0,0,0,1,0,0,29,11,6,0,3
31639264,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,10,6,7376,6750,16431,5182,10372,877,7307,1069,5360,877,0,126,52,639,12626,18241,9159,8980,102,700,4,0,0,0,0,37,1,0,1,2,0,0,0,0,1,1,2,70,26,9,0,4
201495959,SOLO,MIDDLE,0,0,0,0,14,False,7,4,11365,10660,144598,9139,135442,16,21619,3052,18551,16,0,278,11,1186,3771,14810,6991,7819,0,1876,1,1,0,4180,4180,203,9,8,1,6,2,0,0,0,2,3,2,33,13,4,0,3
201389045,DUO_CARRY,BOTTOM,0,0,0,0,13,False,9,6,9311,8850,102207,98102,3804,300,13751,12844,859,48,688,169,26,515,6416,14730,10551,4150,28,2881,2,0,0,433,969,185,0,0,0,3,0,0,0,0,1,0,0,16,9,2,0,2
32029837,NONE,JUNGLE,0,0,0,0,14,False,10,3,9812,9725,118810,110696,2220,5894,7696,7231,62,402,0,546,5,1193,16831,29095,16451,12439,204,6636,1,1,0,1958,1958,30,99,57,42,4,0,0,0,0,1,1,3,24,10,1,0,3
202182090,DUO_CARRY,BOTTOM,0,0,0,0,14,False,7,8,10365,10050,117117,106521,10385,210,14112,12512,1389,210,1090,45,16,442,7275,19235,7544,10426,1264,3162,2,0,0,106,205,189,7,5,2,3,0,0,0,0,1,0,0,19,8,2,0,0
202400326,NONE,JUNGLE,0,0,0,0,14,False,6,6,10329,9725,130436,121611,5025,3799,21078,17177,2408,1492,0,367,13,592,13995,24972,14410,9841,721,8368,1,0,0,0,0,20,90,65,25,8,0,0,0,0,1,2,3,20,6,5,0,2
31693513,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,9,6,8229,7550,27605,2268,25337,0,7170,754,6416,0,0,125,21,379,4322,11903,4604,6479,819,4909,3,0,0,0,0,20,0,0,0,4,0,0,0,0,1,1,2,49,29,4,0,4
202734945,SOLO,TOP,0,0,0,0,13,False,5,9,9157,9395,83353,8094,75259,0,14233,1181,13051,0,0,1787,14,321,14888,28099,7473,20206,420,5764,1,0,0,0,0,172,2,1,1,2,1,0,0,0,2,1,2,11,5,3,0,3
462357,SOLO,MIDDLE,0,0,0,0,16,False,9,5,12297,12150,166905,22783,141714,2408,17284,2074,14243,966,0,269,31,616,8673,20668,7079,13045,543,2431,1,0,0,0,0,241,4,3,1,3,0,0,0,0,1,0,0,17,10,3,0,2
41191543,NONE,JUNGLE,0,0,0,0,15,True,11,5,13526,12150,149504,19048,129309,1147,22526,3290,19037,198,0,312,11,596,14257,24253,13443,10378,432,6439,1,3,0,7545,7545,203,1,1,0,7,0,0,0,0,1,2,3,17,12,1,0,2
200963620,DUO_CARRY,BOTTOM,0,0,0,0,15,True,9,5,14117,13375,142381,129461,1754,11165,12608,10567,546,1494,399,748,9,447,9302,19279,12531,5719,1028,4564,3,3,0,7728,13383,211,18,10,8,7,2,0,0,0,2,3,2,25,13,3,0,3
48260007,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,20,4,9151,8075,17867,3972,13065,828,6145,771,4592,781,0,149,31,628,15460,15489,10215,4959,314,2332,8,0,0,543,543,28,0,0,0,1,0,0,0,0,1,0,0,44,17,7,0,3
48525486,NONE,JUNGLE,0,0,0,0,16,True,7,2,13005,12000,168740,114145,36481,18114,12539,4275,7078,1186,703,893,24,1075,11745,24563,16706,7732,124,10639,1,1,0,4246,36898,25,106,71,35,9,1,0,0,0,2,2,6,16,8,0,0,3
47486952,SOLO,TOP,0,0,0,0,17,True,10,4,14831,12800,166351,35653,129696,1001,30108,2636,27363,108,0,221,22,653,28023,27871,14777,12324,770,7265,1,2,1,5875,7728,220,25,12,13,10,1,0,0,0,2,4,3,25,11,2,0,4
202792211,SOLO,TOP,0,0,0,0,14,False,3,7,11213,11150,124331,117615,2540,4176,20964,19358,1606,0,0,131,39,494,29421,23870,16558,5691,1620,2420,1,0,0,28,9110,181,8,6,2,9,3,0,0,0,2,2,6,15,8,1,0,0
32470533,SOLO,MIDDLE,0,0,0,0,15,False,11,5,12475,10425,87233,18962,67870,400,25006,3905,20945,156,445,135,31,400,10491,21323,12237,9031,54,4670,1,1,0,734,868,153,3,3,0,12,0,0,0,0,1,2,8,14,9,1,0,1
37901883,NONE,JUNGLE,0,0,0,0,14,False,10,9,9836,9525,112790,86963,17062,8764,13093,10352,2684,56,0,602,17,358,20513,27112,18850,7710,550,4871,1,0,0,0,4393,29,107,55,52,5,0,0,0,0,1,1,2,42,25,2,0,2
47486952,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,13,9,7417,7050,27019,7390,10726,8902,7439,2430,4103,906,0,137,31,321,24779,23812,13532,10044,236,1623,5,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,60,25,8,0,7
202218534,DUO_CARRY,BOTTOM,0,0,0,0,13,False,9,4,10917,9850,107751,85402,22349,0,18979,16565,2414,0,414,1516,53,798,5150,12309,6841,5468,0,2474,3,0,0,0,192,201,0,0,0,6,0,0,0,0,1,2,3,17,7,1,0,1
36043258,DUO_CARRY,BOTTOM,0,0,0,0,15,True,8,5,15494,12200,183488,149460,31647,2381,26683,22998,3393,291,775,113,13,602,10313,14101,10822,3159,120,4538,3,3,1,7843,19321,244,5,1,4,13,3,0,0,0,2,4,7,20,12,3,0,2
33715595,NONE,JUNGLE,0,0,0,0,15,True,8,4,12292,10100,152613,34804,108334,9474,14207,1638,11660,908,0,641,25,596,10659,22587,16664,5874,48,8920,1,0,0,3309,15981,46,93,74,19,7,0,0,0,0,1,1,5,37,13,6,0,7
41191543,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,14,6,9345,9040,15120,5242,7873,2004,6530,1523,4808,198,0,48,18,716,16552,14412,8799,5307,306,4229,7,0,0,504,3007,5,1,0,1,3,0,0,0,0,1,0,0,51,26,2,0,4
203888604,SOLO,MIDDLE,0,0,0,0,15,True,11,12,11365,10750,103634,11689,91554,390,19182,2479,16311,390,0,252,12,250,14544,28058,15213,12498,346,5089,1,2,0,3298,3787,124,4,1,3,6,0,0,0,0,1,1,2,17,11,1,0,0
43149615,SOLO,TOP,0,0,0,0,17,True,10,5,13965,12400,181501,174580,3700,3220,21476,19547,1491,436,0,51,24,351,26401,29279,21607,7373,298,6259,1,2,0,8017,12638,226,24,5,19,5,0,0,0,0,1,2,3,17,12,1,0,2
34244315,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,22,6,11187,9450,20987,7361,12121,1503,7357,1385,4967,1004,0,120,45,428,25887,19175,8814,9671,689,3326,4,0,0,721,2716,34,0,0,0,1,0,0,0,0,1,0,0,97,48,8,0,10
202400326,NONE,JUNGLE,0,0,0,0,16,True,12,7,14135,13200,156602,120133,23284,13185,17114,13188,3716,210,0,657,27,523,39062,34922,19594,14505,822,10171,1,2,0,3676,21380,24,100,54,46,7,0,0,0,0,1,2,3,52,32,5,0,5
201422957,SOLO,MIDDLE,0,0,0,0,18,True,8,4,16709,14950,243495,11385,229382,2727,27120,811,26284,25,0,630,21,722,6217,16897,6315,10337,244,3324,1,1,1,4829,11797,299,17,9,8,7,0,0,0,0,1,2,3,33,18,5,0,2
47349887,DUO_CARRY,BOTTOM,0,0,0,0,17,True,13,5,17628,17700,231996,214531,9775,7690,32973,30055,2451,466,787,524,6,590,19775,28747,12198,14369,2180,5237,3,1,0,5322,17721,252,35,28,7,11,1,0,0,0,2,2,5,33,11,4,0,4
45971120,SOLO,TOP,0,0,0,0,18,True,6,3,16953,16008,214167,206688,830,6648,22123,18409,737,2977,775,96,8,1215,31069,34025,17713,14089,2222,9735,2,4,2,11646,22300,280,9,0,9,8,1,0,0,0,2,1,7,28,17,2,0,3
201838857,NONE,JUNGLE,0,0,0,0,15,False,14,11,11948,11650,139649,122720,8283,8645,17664,14369,1706,1588,0,738,29,351,49385,35753,23448,11130,1175,6634,1,0,0,0,6174,44,92,61,31,6,0,0,0,0,1,1,4,37,4,13,0,1
41191543,DUO_CARRY,BOTTOM,0,0,0,0,15,False,12,6,12530,11483,173467,140226,30896,2344,23631,15030,7840,760,0,15,2,564,11068,23138,15928,6420,789,3396,3,0,0,1393,5926,222,8,8,0,3,1,0,0,0,2,1,2,19,11,4,0,0
201058919,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,17,7,10708,9525,22432,4605,13354,4472,7242,1137,5549,554,0,214,24,424,12086,20324,13424,6523,376,4544,4,0,0,219,4043,21,0,0,0,4,1,0,0,0,2,1,2,104,62,15,0,11
48777110,SOLO,MIDDLE,0,0,0,0,17,False,7,3,14994,14325,199722,13828,185715,178,26934,425,26329,178,0,3442,38,1513,11409,23892,13937,9442,512,9396,1,1,0,2173,6121,262,21,13,8,8,1,1,1,0,4,2,6,37,18,2,0,5
203888604,SOLO,TOP,0,0,0,0,16,False,7,7,12625,12700,170183,17372,151436,1374,21669,2694,18332,642,0,376,23,988,22485,28462,19401,7232,1828,7535,1,2,1,1920,1920,231,2,2,0,4,0,0,0,0,1,1,4,20,14,2,0,0
205985202,DUO_CARRY,BOTTOM,0,0,0,0,18,True,10,3,17050,15725,228567,163536,62568,2461,24205,10781,12950,474,0,383,33,973,6658,14599,10710,3014,875,4995,3,2,0,9432,15406,268,27,17,10,7,0,0,0,0,1,3,3,35,15,8,0,1
233047325,NONE,JUNGLE,0,0,0,0,17,True,8,5,15823,14150,236907,219046,8331,9528,22735,18094,3605,1034,0,760,17,624,28821,36982,23107,8659,5215,18299,1,3,1,4574,18254,70,135,86,49,7,0,0,0,0,1,2,2,37,17,3,0,1
201056898,SOLO,TOP,0,0,0,0,18,True,6,8,16431,15333,219352,206678,1969,10704,32504,21706,810,9987,754,83,10,391,36066,35694,29043,1388,5262,13867,14,3,0,7927,9803,288,0,0,0,7,1,0,0,0,2,3,2,48,18,6,0,4
33715595,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,13,7,11347,10125,24093,7231,13411,3450,7921,681,4568,2672,0,108,34,515,20114,26194,17599,8016,578,5706,8,1,0,886,2424,55,1,0,1,2,0,0,0,0,1,0,0,122,46,27,0,15
41191543,SOLO,MIDDLE,0,0,0,0,18,True,8,4,15867,15975,210127,22754,184537,2835,21746,2002,19584,160,0,345,16,1354,18631,29540,11994,15989,1557,6420,1,2,0,3985,12432,275,8,5,3,6,1,0,0,0,2,1,4,31,17,3,0,1
201704261,SOLO,TOP,0,0,0,0,18,False,8,9,14478,13998,185191,180893,0,4298,26453,22155,0,4298,0,209,38,592,38250,45220,26893,8575,9752,10092,1,1,0,1799,9110,260,4,0,4,7,0,0,0,0,1,2,2,37,12,0,0,3
47486952,DUO_CARRY,BOTTOM,0,0,0,0,18,False,12,4,16810,16850,302123,255406,42938,3778,35803,30680,3174,1948,2058,296,31,874,14082,19977,11201,7541,1234,8040,3,3,0,3596,12460,294,38,28,10,7,0,0,0,0,1,2,3,30,16,2,0,4
201952464,SOLO,MIDDLE,0,0,0,0,18,False,8,6,15037,15000,238563,19327,218262,973,19194,855,17744,593,0,1097,19,789,13354,15814,9067,6056,690,2120,1,0,0,1184,1184,293,36,35,1,4,0,0,0,0,1,1,2,46,16,7,0,2
204682004,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,11,3,10904,10125,40738,7795,28458,4484,13659,1541,10993,1124,0,248,28,1785,14733,15343,7091,7623,627,3667,2,0,0,1254,7686,34,1,0,1,3,0,0,0,0,1,1,3,110,59,18,0,11
201695293,NONE,JUNGLE,0,0,0,0,16,False,7,7,12784,12000,142044,90346,31235,20462,14546,9183,1000,4363,0,500,26,490,38500,42050,24447,15579,2023,15176,1,0,0,197,13441,27,110,49,61,6,0,0,0,0,1,1,4,37,11,6,0,5
201695293,NONE,JUNGLE,0,0,0,0,16,True,14,5,14348,13300,190132,168237,1772,20123,21712,18112,0,3600,0,644,34,545,27309,30898,16828,13634,436,12250,1,1,1,2317,14057,39,117,54,63,11,1,0,0,0,2,3,4,28,16,2,0,3
32522102,DUO_CARRY,BOTTOM,0,0,0,0,15,True,8,7,12703,11250,151763,131709,19304,750,21918,19726,1838,354,656,114,5,630,8924,22122,11686,9437,998,2760,3,1,0,4450,4514,192,20,3,17,5,0,0,0,0,1,0,0,19,11,4,0,0
211136302,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,17,3,9166,7900,15626,4741,10257,627,6669,1073,4969,627,0,105,34,947,16358,18905,9455,9287,162,3972,5,0,0,685,685,28,0,0,0,3,0,0,0,0,1,1,2,74,33,5,0,8
41191543,SOLO,MIDDLE,0,0,0,0,16,True,8,3,14963,11300,153429,132444,16256,4728,34443,27149,5552,1742,0,386,14,565,13312,17416,8344,8274,798,2027,1,4,2,10784,15876,165,5,2,3,15,2,0,0,0,2,3,7,20,11,3,0,0
43149615,SOLO,TOP,0,0,0,0,16,True,19,1,12807,14630,122326,10884,109923,1519,18503,939,17532,31,0,213,55,1542,47659,26429,16091,9211,1125,1106,1,2,0,3931,7086,191,1,0,1,6,0,0,0,0,1,1,6,27,8,2,0,1
200810307,SOLO,TOP,0,0,0,0,14,False,6,8,9809,8975,107352,9447,97905,0,12409,1592,10817,0,905,53,30,419,13942,22069,15761,5039,1267,2981,1,0,0,511,2907,176,0,0,0,2,0,0,0,0,1,0,0,17,16,0,0,5
201130665,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,11,7,8550,8160,34479,8369,16473,9636,12019,2107,8845,1066,184,300,69,564,23365,25474,17686,6357,1430,4761,9,0,0,633,2750,43,0,0,0,2,0,0,0,0,1,0,0,54,27,4,0,4
205815378,SOLO,MIDDLE,0,0,0,0,15,False,4,6,10578,10400,104544,18758,85393,392,14063,1256,12728,78,0,210,21,471,18408,23214,15378,6044,1791,3017,1,0,0,0,1496,205,0,0,0,4,0,0,0,0,1,2,2,8,4,2,0,0
200777648,NONE,JUNGLE,0,0,0,0,15,False,3,8,10806,10575,151677,25234,118649,7793,18847,2909,13792,2145,768,401,14,708,23710,31579,20166,10605,806,13807,3,1,0,596,9850,36,105,55,50,6,0,0,0,0,1,1,4,12,7,2,0,0
36043258,DUO_CARRY,BOTTOM,0,0,0,0,14,False,8,11,11178,11150,139403,114151,24710,542,21137,19235,1672,230,1340,291,21,307,10516,23423,17660,4705,1057,4858,4,0,0,607,4032,195,5,1,4,5,0,0,0,0,1,1,2,9,7,1,0,2
200777648,SOLO,MIDDLE,0,0,0,0,16,True,10,2,13199,11475,138827,16199,121614,1013,29870,1263,27622,983,0,89,11,1088,5197,13470,5873,7508,88,3434,2,2,2,6141,9362,188,5,1,4,10,1,1,0,0,3,3,5,9,4,2,0,1
205985202,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,21,4,9666,7500,17678,8953,8321,403,7053,1933,4716,403,0,120,48,451,15681,16873,8210,8488,174,2428,5,2,0,1244,1244,32,0,0,0,3,0,0,0,0,1,1,2,59,20,9,0,5
41191543,SOLO,TOP,0,0,0,0,14,True,5,5,11012,10650,106900,103479,3421,0,10835,9171,1664,0,0,49,19,658,20888,24118,19922,3952,244,4675,1,1,0,1482,2046,184,6,6,0,3,1,0,0,0,2,1,3,16,11,1,0,2
233047325,NONE,JUNGLE,0,0,0,0,16,True,11,4,13968,12575,174847,150911,1909,22026,23339,20023,0,3316,0,782,34,511,29579,32714,23932,8650,132,16274,1,3,0,3466,21747,37,103,49,54,12,1,0,0,0,2,4,5,18,9,1,0,0
205815378,DUO_CARRY,BOTTOM,0,0,0,0,15,True,15,4,13311,10350,156280,123651,26701,5927,29079,21876,4069,3133,1410,338,29,627,9473,18004,11069,6802,132,5149,3,0,0,7373,11326,210,1,0,1,9,1,0,0,0,2,2,4,19,8,7,0,2
32522102,SOLO,MIDDLE,0,0,0,0,13,False,5,11,9202,8875,105383,6785,98598,0,14360,790,13570,0,0,3547,21,478,5681,20814,8966,10792,1054,200,1,0,0,0,516,134,9,9,0,3,0,0,0,0,1,1,2,14,7,3,0,1
200256289,DUO_CARRY,BOTTOM,0,0,0,0,14,False,3,4,10735,10200,134759,131784,1981,994,20137,19430,503,204,554,199,21,1135,6732,14964,10605,3563,795,3837,2,1,0,3428,3802,207,12,12,0,4,0,0,0,0,1,1,2,13,7,3,0,0
43149615,NONE,JUNGLE,0,0,0,0,13,False,9,8,9493,9270,99122,20086,69312,9722,9708,1873,7562,272,0,3490,35,452,24783,46850,28778,13317,4754,26151,1,0,0,277,4087,22,92,42,50,4,0,0,0,0,1,0,0,39,17,3,0,3
46294743,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,8,9,8344,7900,48319,3253,44601,464,12249,261,11744,244,0,1122,42,841,31936,21592,14611,6045,936,160,1,0,0,803,1890,48,0,0,0,2,0,0,0,0,1,0,0,52,29,2,0,4
202105600,SOLO,TOP,0,0,0,0,14,False,5,5,10317,9960,95443,94855,0,588,20513,20307,0,206,0,933,48,822,23039,19986,12458,6998,530,871,1,1,0,1477,2548,158,1,0,1,6,0,0,0,0,1,2,3,21,8,1,0,2
32334558,DUO_CARRY,BOTTOM,0,0,0,0,13,False,5,4,9612,8800,121935,117669,4265,0,12782,11988,793,0,398,4,0,1193,8523,16994,12276,4306,412,1720,2,0,0,460,460,233,0,0,0,0,0,0,0,0,0,0,0,20,13,4,0,3
40071533,SOLO,MIDDLE,0,0,0,0,15,False,4,4,10554,10325,135620,14340,120841,438,15049,1023,13587,438,0,1082,14,797,7743,15454,6470,8839,144,1513,1,0,0,113,3111,233,24,16,8,2,0,0,0,0,1,0,0,25,10,4,0,5
201707597,NONE,JUNGLE,0,0,0,0,13,False,4,7,9797,10020,126491,108364,6106,12019,12926,10055,2124,745,0,432,7,625,16535,27114,19128,7398,588,9823,1,0,0,0,9920,36,85,59,26,6,1,0,0,0,2,2,2,25,7,4,0,3
48477088,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,9,6,7125,6700,21878,6459,3566,11852,3766,667,2585,514,0,336,22,646,19812,19602,13002,6099,500,1722,5,0,0,94,4908,43,1,0,1,0,0,0,0,0,0,0,0,60,25,11,0,4
32002621,SOLO,TOP,0,0,0,0,15,False,2,4,10290,9833,109305,99259,10028,16,7769,5737,2015,16,0,88,18,813,22879,19985,14436,5194,354,434,1,1,0,1341,2095,208,21,4,17,4,1,0,0,0,2,1,3,26,16,4,0,6
204682004,SOLO,MIDDLE,0,0,0,0,16,True,5,3,13557,10800,161449,17448,143525,476,17246,686,16560,0,771,100,3,816,8359,20154,8382,11148,624,21180,1,2,0,3231,4329,244,15,6,9,7,0,0,0,0,1,2,4,33,15,4,0,2
32566017,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,7,3,9534,7725,30598,7378,22559,659,10132,2545,7235,352,239,182,24,1169,5835,12337,9135,3202,0,1129,4,2,0,3403,5765,25,0,0,0,2,0,0,0,0,1,0,0,62,26,12,0,9
41191543,SOLO,TOP,0,0,0,0,17,True,3,2,13754,11325,161818,146916,12452,2449,17019,13977,3041,0,0,277,6,793,7933,13314,9031,3920,362,1899,1,2,0,6430,12266,262,4,0,4,6,2,0,0,0,2,1,5,27,13,4,0,1
201617749,NONE,JUNGLE,0,0,0,0,16,True,9,2,14262,12750,221701,202424,4064,15212,17410,14768,994,1646,0,968,21,806,12080,15235,11655,2817,762,5108,1,1,1,8549,16051,48,151,87,64,7,0,0,0,0,1,2,4,36,8,9,0,5
44825471,DUO_CARRY,BOTTOM,0,0,0,0,14,True,6,2,12126,9075,146525,130051,15583,890,15101,13518,1582,0,536,1619,37,1446,5976,11755,10099,1381,274,3237,3,3,0,6337,16726,230,4,0,4,3,0,0,0,0,1,1,3,27,13,5,0,5
201617749,NONE,JUNGLE,0,0,0,0,12,False,2,7,9025,8325,109829,82506,16880,10442,13650,10583,2642,424,0,414,17,501,17662,23368,16403,6789,176,5105,1,0,0,0,13423,5,92,39,53,9,1,0,0,0,2,1,6,31,21,0,0,2
205815378,DUO_CARRY,BOTTOM,0,0,0,0,10,False,1,6,6808,5900,63283,58295,4987,0,7378,6787,590,0,648,15,4,464,6618,12888,9766,2790,332,1661,2,0,0,0,0,149,1,1,0,0,0,0,0,0,0,0,0,11,6,2,0,0
42370548,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,5,2,5555,5400,11254,4009,6548,696,4308,954,2658,696,0,54,17,1190,9599,8489,5132,3044,312,1753,4,0,0,0,49,23,0,0,0,0,0,0,0,0,0,0,0,71,23,12,0,3
47486952,SOLO,TOP,0,0,0,0,14,False,1,5,9652,9350,118330,113395,4066,868,12053,11019,921,112,0,111,2,757,9641,17786,8864,8481,439,1304,1,1,0,1571,1571,224,3,2,1,3,0,0,0,0,1,0,0,17,4,5,0,2
41191543,SOLO,MIDDLE,0,0,0,0,12,False,3,9,7498,6945,90560,8679,81881,0,10557,304,10253,0,0,310,11,279,6846,14188,7668,6367,152,657,1,0,0,1193,1193,165,0,0,0,1,0,0,0,0,1,0,0,15,9,1,0,3
200514042,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,12,2,8499,6700,20146,6100,12668,1377,8371,2264,5479,627,0,142,25,576,4427,8588,6364,2112,112,1782,4,0,0,1912,1912,14,0,0,0,4,0,0,0,0,1,1,3,42,21,6,0,6
37900113,DUO_CARRY,BOTTOM,0,0,0,0,14,True,9,1,12136,8885,127730,114002,12419,1308,22035,20860,802,372,1352,197,15,855,5528,13354,9545,3405,404,4515,2,1,1,6118,8293,188,2,0,2,10,2,1,1,0,4,1,9,10,10,0,0,1
36749867,SOLO,TOP,0,0,0,0,14,True,6,4,10418,8725,84638,55022,29615,0,12467,5803,6664,0,343,77,25,518,11072,13560,11653,1775,132,1297,1,1,0,6073,6073,157,10,2,8,4,0,0,0,0,1,1,2,9,6,0,0,1
42845606,NONE,JUNGLE,0,0,0,0,14,True,8,4,9864,8435,109444,26532,74775,8136,7915,1527,6251,136,0,254,12,445,4901,16316,11302,4659,354,7554,1,2,0,5501,19619,31,60,43,17,5,0,0,0,0,1,1,2,38,17,3,0,5
45971120,SOLO,MIDDLE,0,0,0,0,14,True,6,2,11372,10625,131432,18422,111609,1400,8707,1549,6882,276,0,342,6,658,8635,15863,9494,6139,230,1722,1,2,0,5762,7989,192,17,9,8,6,1,0,0,0,2,1,4,14,7,1,0,1
34055309,SOLO,TOP,0,0,0,0,14,False,4,5,9538,9325,98434,64980,32965,488,12724,7058,5353,312,0,399,26,497,24017,23465,14155,8652,657,3812,1,0,0,0,0,168,11,8,3,4,1,0,0,0,2,1,2,23,11,2,0,1
39610309,DUO_CARRY,BOTTOM,0,0,0,0,13,False,3,3,9956,9750,116059,110507,2516,3035,19276,17967,666,642,371,390,6,645,6960,15069,10372,3807,890,2163,2,0,0,1889,1889,212,9,9,0,2,0,0,0,0,1,1,2,20,10,2,0,2
219987117,SOLO,MIDDLE,0,0,0,0,13,False,5,5,8576,8925,86666,8399,77999,267,8844,1369,7474,0,0,263,18,815,5212,10818,4649,6009,160,1817,3,1,0,109,109,154,2,1,1,1,0,0,0,0,1,0,0,17,11,1,0,1
50388873,NONE,JUNGLE,0,0,0,0,13,False,2,5,9796,9325,132858,110849,15892,6116,9007,7149,1065,792,0,326,8,621,13865,22775,16466,6026,282,4543,1,1,0,3483,9271,82,76,43,33,4,1,1,0,0,3,1,3,16,8,1,0,1
214651024,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,3,9,6401,6375,24936,6133,18798,4,9802,1028,8773,0,0,196,46,463,6690,15942,10334,5014,594,468,1,0,0,885,885,9,0,0,0,0,0,0,0,0,0,0,0,57,29,4,0,7
45829342,SOLO,MIDDLE,0,0,0,0,15,True,4,2,12094,11230,108179,27374,79868,936,23263,1775,21367,120,0,148,23,1283,16743,18988,14029,4625,334,2627,1,0,1,5236,7943,174,4,3,1,10,1,0,0,0,2,3,5,25,13,1,0,2
32029837,SOLO,TOP,0,0,0,0,15,True,5,5,11603,10625,134131,132595,694,841,17111,17038,72,0,0,128,8,498,20543,24931,17578,6427,926,155,1,0,0,7110,7110,168,27,2,25,6,2,0,0,0,2,1,2,15,11,1,0,1
42845606,NONE,JUNGLE,0,0,0,0,14,True,13,3,10330,8325,126298,71564,43319,11414,9089,4050,4839,200,0,462,19,649,19964,30042,24816,5114,112,16504,1,3,0,2256,12811,25,93,55,38,3,1,0,0,0,2,1,2,46,16,6,0,5
209771347,DUO_CARRY,BOTTOM,0,0,0,0,13,True,10,1,11205,9550,109203,97740,1933,9530,16627,14287,76,2263,665,461,13,1280,6831,12906,7577,5122,206,1872,4,0,1,9099,19706,149,11,1,10,6,0,0,0,0,1,2,3,15,8,4,0,0
200676561,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,15,0,9071,7700,9849,6320,3133,394,2430,629,1801,0,0,72,20,0,6261,9298,4516,4613,168,8103,5,3,0,2271,3926,8,0,0,0,2,0,0,0,0,1,1,2,58,26,4,0,4
45829342,SOLO,MIDDLE,0,0,0,0,18,True,9,2,15066,13910,206168,9198,196680,289,18525,502,17947,75,0,4521,20,804,7844,16494,8112,8357,25,7835,1,0,0,3105,13897,269,18,10,8,4,0,0,0,0,1,1,3,33,26,1,0,13
