accountId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
48228825,NONE,JUNGLE,0,0,0,0,11,False,3,6,5622,4925,57991,27485,27562,2944,4725,2083,1879,762,0,324,12,327,18541,19860,15405,4214,240,3235,1,0,0,0,298,37,30,29,1,1,0,0,0,0,1,0,0,17,7,4,0,0
201760216,DUO_CARRY,BOTTOM,0,0,0,0,9,False,0,5,5133,4400,40770,24057,13188,3525,6383,2423,2985,975,269,350,4,577,5903,11628,8745,2805,76,1260,3,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
202931094,SOLO,TOP,0,0,0,0,11,False,1,7,5889,5625,52222,8066,43164,991,6285,1002,5283,0,0,395,12,275,8151,12790,10783,1906,100,362,1,0,0,0,1168,89,6,6,0,3,0,0,0,0,1,1,2,13,9,0,0,1
42356754,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,1,3,4173,4100,15324,2480,12843,0,1832,561,1271,0,0,165,6,566,5153,7098,5089,2008,0,250,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,8,1,0,1
201760216,DUO_CARRY,BOTTOM,0,0,0,0,18,True,9,2,20837,17875,335090,264901,65061,5128,52735,40282,11028,1424,837,719,0,1546,19139,20236,10542,9474,220,5375,3,3,0,12883,17547,338,38,30,8,15,5,0,0,0,2,3,11,32,14,5,0,1
46770095,NONE,JUNGLE,0,0,0,0,17,True,12,4,14273,12775,188236,40941,131742,15551,13728,1224,11406,1097,0,516,0,759,20555,32864,20733,11794,336,11981,1,1,0,1084,29890,24,127,70,57,4,0,0,0,0,1,1,2,42,10,11,0,4
50348168,SOLO,TOP,0,0,0,0,18,True,19,1,15246,13175,187685,48557,133619,5508,13971,3459,10481,30,0,1427,0,2192,70400,25217,17078,7519,620,3556,1,0,0,663,10220,273,4,4,0,2,0,0,0,0,1,0,0,33,20,0,0,1
1025627,SOLO,MIDDLE,0,0,0,0,17,True,11,6,16357,14725,225959,12518,212585,855,26551,686,25594,270,978,4513,0,772,12006,31480,11073,20188,218,12121,1,1,2,3784,6609,281,23,22,1,6,1,0,0,0,2,2,2,38,9,8,0,3
201028629,DUO_SUPPORT,BOTTOM,0,0,0,0,17,True,23,2,13295,11000,19226,5016,13092,1117,8206,2192,5495,517,0,187,0,942,10923,18982,9865,9117,0,16503,11,2,0,2409,2753,23,0,0,0,2,0,0,0,0,1,0,0,117,52,18,0,13
205974911,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,7,8,10327,9650,34736,7230,19843,7661,10393,1376,9017,0,0,607,0,623,49845,33774,18195,14468,1111,13644,5,0,0,280,573,54,0,0,0,1,0,0,0,0,1,0,0,74,42,10,0,0
204818528,NONE,JUNGLE,0,0,0,0,15,False,6,10,11049,10325,131604,79653,43477,8474,12000,5458,6009,532,0,282,0,481,43298,55507,29900,24545,1061,22748,1,0,0,0,14063,23,86,47,39,1,0,0,0,0,1,0,0,37,11,5,0,5
206209184,DUO_CARRY,BOTTOM,0,0,0,0,17,False,2,3,15877,15375,273401,216883,54091,2426,24137,20723,2552,862,1739,297,0,1408,9947,18173,9007,9026,140,3074,4,2,0,3281,6958,310,26,17,9,5,0,0,0,0,1,1,4,37,17,8,0,1
34525761,SOLO,MIDDLE,0,0,0,0,17,False,6,4,15514,15000,238075,22057,216017,0,37735,1178,36557,0,0,2144,0,1330,21926,17575,7566,9545,464,1925,1,0,0,1883,7273,289,24,23,1,6,0,0,0,0,1,1,6,28,21,3,0,4
366766,SOLO,TOP,0,0,0,0,18,False,5,4,15433,15075,260709,234018,26691,0,16208,14197,2010,0,659,195,0,1854,25825,21080,11645,8872,562,1948,1,1,0,2843,7061,321,33,20,13,2,0,0,0,0,1,0,0,48,20,2,0,1
45063082,SOLO,MIDDLE,0,0,0,0,16,True,6,4,14470,11300,206608,13635,164682,28290,37969,1490,35267,1212,0,445,0,707,6588,15531,10233,4694,604,2649,1,5,0,33881,37734,207,6,3,3,9,1,0,0,0,2,2,4,26,15,3,0,6
815957,NONE,JUNGLE,0,0,0,0,14,True,7,5,11186,9775,143762,123587,5333,14841,14669,12031,2360,277,0,358,0,909,19957,26264,18224,7816,224,10688,1,1,0,943,24425,59,79,38,41,4,1,0,0,0,2,1,3,53,22,6,0,4
48734981,SOLO,TOP,0,0,0,0,13,True,3,7,9579,7850,56406,52419,2219,1767,9161,5273,2187,1700,0,402,0,352,29596,21882,13850,7840,192,1727,1,0,0,307,586,123,1,0,1,3,1,0,0,0,2,1,2,13,9,2,0,0
50658830,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,11,1,9767,8550,27390,5787,19576,2026,10788,1008,8791,988,0,281,0,1604,5843,9408,4566,4785,56,2624,4,2,0,2898,5696,16,2,2,0,2,0,0,0,0,1,1,2,60,25,9,0,4
49294199,DUO_CARRY,BOTTOM,0,0,0,0,15,True,3,1,13205,11650,227051,171526,47868,7656,22196,17282,3741,1172,1784,416,0,912,6257,10149,6330,3653,166,3183,3,0,0,7613,23495,221,37,27,10,5,0,0,0,0,1,1,4,16,8,2,0,0
201760216,DUO_CARRY,BOTTOM,0,0,0,0,13,False,7,3,9714,9000,90680,88538,2141,0,13673,12412,1260,0,0,15,0,758,6815,18722,8025,10224,472,3437,4,3,0,3018,5822,173,6,4,2,2,0,0,0,0,1,1,2,13,9,2,0,0
40392757,NONE,JUNGLE,0,0,0,0,14,False,12,5,10281,10130,124268,32819,46086,45362,8732,1478,7150,104,0,817,0,513,29274,38921,21161,15677,2083,16398,5,1,0,697,6762,47,76,50,26,3,0,0,0,0,1,1,2,52,24,2,0,5
47549742,SOLO,MIDDLE,0,0,0,0,13,False,7,9,9716,9625,94951,12916,82034,0,10141,380,9761,0,0,163,0,426,10008,17252,6162,10919,170,837,1,0,0,1025,2846,155,3,2,1,3,0,0,0,0,1,0,0,19,12,1,0,1
200357905,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,6,2,8835,8775,22535,6556,10765,5214,6029,380,5281,366,0,462,0,755,22583,18251,10724,7035,491,5839,4,0,0,875,1920,58,0,0,0,3,0,0,0,0,1,1,3,74,25,16,0,1
201326688,SOLO,TOP,0,0,0,0,14,False,7,4,11374,11225,112653,109310,2571,772,18195,14852,2571,772,0,401,0,809,17919,28570,14160,12277,2132,7269,1,0,0,3144,6346,175,4,3,1,7,1,0,0,0,2,2,4,29,12,5,0,3
34912687,DUO_CARRY,BOTTOM,0,0,0,0,16,True,15,3,14874,13108,173116,144034,24999,4082,33321,25140,6820,1360,0,331,0,1489,14838,21329,14437,6849,42,4792,4,3,1,5905,12288,229,6,3,3,9,2,0,0,0,2,2,7,16,9,1,0,1
666074,SOLO,MIDDLE,0,0,0,0,15,True,13,3,12932,10700,127380,12821,114331,227,27144,2157,24986,0,0,5248,0,874,9087,20300,9498,10802,0,7217,1,1,0,4253,16858,152,8,6,2,8,1,0,0,0,2,3,3,18,11,1,0,0
49428816,NONE,JUNGLE,0,0,0,0,15,True,17,2,13419,11550,130299,36033,86848,7418,21196,5041,14593,1562,563,887,0,796,28318,27311,21088,6223,0,14557,1,2,0,4379,13797,33,82,40,42,11,2,0,0,0,2,3,6,34,7,6,0,3
202495871,SOLO,TOP,0,0,0,0,16,True,10,6,12202,10575,127059,11578,115315,165,20413,840,19572,0,0,508,0,465,12035,20799,10730,10069,0,7078,1,1,0,5421,6167,168,12,12,0,5,0,0,0,0,1,1,2,27,12,3,0,1
144678,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,25,3,10927,10275,42874,8397,32928,1548,13697,2812,9542,1342,0,224,0,791,10371,15427,8593,6818,16,5168,1,0,0,4262,6914,27,0,0,0,1,0,0,0,0,1,0,0,61,29,5,0,5
38830796,SOLO,TOP,0,0,0,0,15,False,4,6,10443,10225,108540,17229,91311,0,20630,1465,19165,0,478,108,0,744,25106,40037,17504,21552,980,16612,1,0,0,734,734,192,0,0,0,5,0,0,0,0,1,0,0,20,10,2,0,1
35083040,NONE,JUNGLE,0,0,0,0,13,False,5,8,8706,8375,94786,68235,18299,8252,7582,5902,1622,58,0,613,0,477,23547,30816,17188,12903,724,5415,1,0,0,0,1928,42,62,43,19,1,0,0,0,0,1,0,0,49,26,3,0,4
207264288,SOLO,MIDDLE,0,0,0,0,14,False,1,5,9723,9250,107454,23819,83634,0,15100,1558,13542,0,0,143,0,844,25197,25134,8209,16235,690,3310,1,2,0,3231,3231,195,1,1,0,2,0,0,0,0,1,1,2,20,13,2,0,2
202658258,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,11,8,7710,6575,4782,1164,3618,0,2879,191,2687,0,0,160,0,628,7248,16745,4705,11872,168,19722,5,0,0,162,162,7,0,0,0,0,0,0,0,0,0,0,0,45,19,6,0,1
201760216,DUO_CARRY,BOTTOM,0,0,0,0,15,False,5,7,12958,12000,146498,141496,5001,0,25703,24052,1650,0,456,17,0,492,13557,26457,10669,14085,1702,3633,4,0,0,462,462,245,6,6,0,9,2,0,0,0,2,3,4,15,9,3,0,0
201760216,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,6,6,7939,7475,21605,6954,14650,0,8256,1937,6318,0,0,34,0,525,12681,17071,8296,8558,216,6082,4,0,0,160,950,13,1,1,0,0,0,0,0,0,0,0,0,34,18,4,0,1
200624375,DUO_CARRY,BOTTOM,0,0,0,0,14,False,3,3,10602,9680,128882,101372,26169,1340,16494,14175,2109,210,370,299,0,1184,9637,22750,10528,11776,445,4222,2,0,0,2286,5669,195,9,7,2,2,0,0,0,0,1,1,2,15,12,1,0,3
200670532,SOLO,MIDDLE,0,0,0,0,15,False,4,2,12045,11210,168408,12463,140944,15000,26396,1412,24984,0,0,498,0,1323,5797,11708,5117,6506,84,939,1,3,0,16005,18589,223,8,8,0,3,0,0,0,0,1,1,2,24,16,2,0,3
30836111,NONE,JUNGLE,0,0,0,0,14,False,3,9,11115,10575,169827,156557,3347,9922,10703,8848,199,1656,546,455,0,628,27638,42674,30747,11096,830,18736,1,1,0,2552,18438,60,84,65,19,3,0,0,0,0,1,1,2,33,15,4,0,4
203583080,SOLO,TOP,0,0,0,0,15,False,2,11,11484,11400,168575,20492,147379,704,22375,1236,20978,160,0,803,0,416,28049,28319,17533,10463,322,168,1,1,0,2796,2796,233,2,0,2,3,0,0,0,0,1,0,0,18,11,0,0,2
203954171,DUO_CARRY,BOTTOM,0,0,0,0,15,True,4,2,12738,12025,172830,156405,12838,3586,12996,10936,1847,212,1119,499,0,1617,10419,19191,8704,10370,116,4038,3,1,1,8509,19597,259,15,14,1,2,0,0,0,0,1,1,2,11,6,2,0,1
200853851,NONE,JUNGLE,0,0,0,0,17,True,9,4,13776,12475,185762,130797,44919,10044,24242,17824,5651,766,0,530,0,619,34489,40077,26451,12626,1000,13602,1,2,0,1137,24399,48,103,69,34,8,1,0,0,0,2,1,6,70,28,4,0,4
42625214,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,10,0,11015,9275,40725,9160,30316,1247,10100,1842,7465,793,0,262,0,0,7528,13095,4938,8065,92,4930,4,2,0,2693,5651,38,1,0,1,4,0,0,0,0,1,1,4,95,38,16,0,9
200284161,SOLO,MIDDLE,0,0,0,0,17,True,2,4,13794,13625,160900,30210,130614,75,27582,2315,25216,50,0,192,0,818,20952,24947,12571,11647,728,6650,1,0,0,1029,3037,262,0,0,0,10,0,0,0,0,1,2,5,26,14,3,0,1
204024214,SOLO,TOP,0,0,0,0,17,True,9,1,12718,12175,113442,79259,33448,734,13258,7691,5493,74,0,419,0,871,36849,24345,9361,14893,90,2218,1,0,0,1128,4378,188,10,2,8,7,1,0,0,0,2,2,4,14,7,1,0,1
202485051,SOLO,MIDDLE,0,0,0,0,14,False,10,3,10026,8685,93504,7653,84399,1451,14707,382,14211,114,0,431,0,370,5656,14168,6002,7318,847,2621,1,0,0,468,2953,175,3,3,0,5,1,0,0,0,2,2,3,19,9,2,0,2
201760216,DUO_CARRY,BOTTOM,0,0,0,0,12,False,3,4,7800,7700,65017,44964,15538,4514,8871,6699,530,1641,422,71,0,584,5235,13321,6607,5415,1298,2537,2,0,0,674,674,134,1,1,0,2,0,0,0,0,1,0,0,12,10,1,0,0
200624375,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,6,5,6893,6225,11601,2581,9019,0,4742,1135,3606,0,0,200,0,495,2722,9264,4226,4211,826,122,1,0,0,351,351,11,0,0,0,2,0,0,0,0,1,0,0,26,14,4,0,3
50658830,SOLO,TOP,0,0,0,0,13,False,4,5,7592,6825,75916,4068,70568,1279,9866,879,8986,0,0,912,0,774,26459,16680,11660,4036,982,1057,1,0,0,166,2112,124,6,6,0,2,0,0,0,0,1,0,0,14,7,2,0,3
49294199,NONE,JUNGLE,0,0,0,0,14,False,4,3,9996,9800,125012,106787,10210,8014,10852,8499,2165,188,0,373,0,841,13931,21096,15245,5174,677,4987,1,1,0,1255,1255,50,85,59,26,7,0,0,0,0,1,1,6,20,11,3,0,1
200873735,SOLO,MIDDLE,0,0,0,0,14,True,1,4,12414,11250,107335,8344,85508,13483,20195,414,16310,3470,0,524,0,872,2944,13963,4816,7853,1293,1111,1,2,0,4607,5394,173,0,0,0,10,0,0,0,0,1,2,6,14,8,1,0,0
203583080,NONE,JUNGLE,0,0,0,0,14,True,5,2,10816,10275,143269,109937,22426,10906,5265,4225,790,250,0,802,0,498,17706,22100,17134,4835,130,7919,1,1,0,2738,23070,40,122,55,67,2,0,0,0,0,1,0,0,26,8,3,0,2
205244544,SOLO,TOP,0,0,0,0,14,True,1,5,11200,10083,141464,115950,23834,1680,13999,10672,3327,0,0,101,0,599,19100,23622,11739,11652,231,4294,1,5,1,10808,21997,194,2,1,1,3,0,0,0,0,1,1,2,12,7,2,0,2
201579659,DUO_CARRY,BOTTOM,0,0,0,0,14,True,5,3,12363,10650,177079,166974,3764,6340,14214,13051,821,342,903,307,0,592,8045,18168,11815,5872,480,4007,4,2,1,7663,26542,187,22,17,5,5,0,0,0,0,1,1,3,15,12,1,0,2
204985776,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,11,4,8653,7925,18462,8854,9038,570,5493,1291,3632,570,0,67,0,487,4896,11077,7323,2945,808,2073,4,0,0,2158,3410,42,0,0,0,0,0,0,0,0,0,0,0,52,24,4,0,1
37630490,DUO_CARRY,BOTTOM,0,0,0,0,13,False,3,9,10339,9750,107934,104092,3587,254,18372,17105,1215,52,0,41,0,377,14552,25920,18745,6694,480,2938,3,0,0,1647,1745,182,1,1,0,5,0,0,0,0,1,1,2,11,9,1,0,0
203126026,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,12,2,7991,7325,25388,2608,21972,806,4219,837,3076,306,0,159,0,959,6401,9888,6128,3591,168,6256,10,0,0,447,520,23,0,0,0,0,0,0,0,0,0,0,0,32,15,4,0,3
204024214,SOLO,TOP,0,0,0,0,15,False,7,6,11045,9200,136297,10311,122578,3408,21206,861,20344,0,0,1973,0,990,19957,23276,16574,6205,496,350,1,0,0,0,8926,186,2,2,0,7,0,0,0,0,1,1,6,29,14,4,0,2
234530959,SOLO,MIDDLE,0,0,0,0,15,False,10,8,10153,9685,122657,11391,71551,39713,17734,1055,12176,4502,0,42,0,345,11848,24439,14832,8972,634,3869,1,0,0,544,1449,196,2,2,0,2,0,0,0,0,1,1,2,10,6,2,0,0
200284161,NONE,JUNGLE,0,0,0,0,15,False,7,6,10233,10000,145909,110557,22772,12580,12332,10216,1997,118,0,763,0,528,25544,32163,22236,9259,667,7206,1,0,0,0,12160,39,90,53,37,5,0,0,0,0,1,2,2,46,28,1,0,3
206165229,SOLO,MIDDLE,0,0,0,0,14,True,10,5,11689,11450,88342,13412,73062,1868,23038,2056,20722,260,0,1055,0,692,12883,15483,7552,6688,1243,2614,1,0,1,1395,11862,120,3,2,1,5,0,0,0,0,1,2,2,13,9,1,0,0
201282720,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,17,2,10289,10450,23459,7180,15783,494,7002,1491,5511,0,0,102,0,1078,19720,16750,9086,6589,1074,3680,5,2,0,2595,4796,32,0,0,0,1,0,0,0,0,1,0,0,54,19,4,0,2
413565,NONE,JUNGLE,0,0,0,0,15,True,5,4,13065,12775,183122,165765,5235,12121,14026,12828,572,625,0,809,0,453,15963,26569,15111,10563,894,11745,1,4,1,4062,21244,34,115,68,47,6,1,0,0,0,2,1,3,26,7,3,0,3
46202917,SOLO,TOP,0,0,0,0,17,True,7,5,15022,15180,173743,152107,20016,1618,29081,25593,2622,866,755,284,0,642,26827,28101,12736,12136,3228,3868,1,2,1,8994,9686,214,3,0,3,11,2,0,0,0,2,3,3,22,9,0,0,0
201760216,DUO_CARRY,BOTTOM,0,0,0,0,15,True,6,3,14290,13800,150263,126195,19174,4893,19354,15559,3101,694,429,516,0,1342,10003,18826,10728,7559,538,3853,3,2,0,8948,23282,230,5,3,2,8,0,0,0,0,1,2,6,23,8,7,0,0
204784521,SOLO,MIDDLE,0,0,0,0,18,True,12,8,15424,14325,195983,27400,165121,3460,27297,3883,20995,2418,0,528,0,575,32607,36129,22739,12538,851,8684,1,2,1,4712,9517,220,23,7,16,10,0,0,0,0,1,2,4,46,15,4,0,3
201837490,DUO_CARRY,BOTTOM,0,0,0,0,18,True,11,5,19375,16850,318418,216938,92511,8969,64090,33207,26407,4475,850,708,0,636,24198,26056,14627,10184,1245,7171,4,1,0,7556,16679,338,17,6,11,15,3,1,0,0,3,3,8,25,12,2,0,0
201864860,DUO_SUPPORT,BOTTOM,0,0,0,0,17,True,23,5,12312,11225,15870,5085,10458,326,4095,600,3168,326,0,141,0,949,13951,21531,12197,9334,0,17560,11,2,0,1193,1894,19,0,0,0,0,0,0,0,0,0,0,0,90,48,11,0,5
201760216,SOLO,TOP,0,0,0,0,18,True,12,8,14706,12350,196180,155173,40115,892,29825,17616,11767,442,722,160,0,763,23653,31563,18978,11913,672,2787,1,0,0,3820,3820,277,9,9,0,4,0,0,0,0,1,2,2,18,9,3,0,0
200670532,NONE,JUNGLE,0,0,0,0,17,True,17,4,13333,12625,157368,22422,121874,13071,18969,1619,15720,1629,0,896,0,1098,50137,42060,27427,11947,2686,31763,1,0,0,0,5452,60,110,67,43,4,0,0,0,0,1,1,2,23,7,4,0,3
38921465,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,17,3,12780,11350,33879,5915,21532,6431,13192,1573,10227,1391,0,199,0,820,14732,16900,8818,7834,247,5418,6,0,0,1756,10295,25,1,0,1,2,0,0,0,0,1,0,0,72,26,14,0,2
44251462,SOLO,MIDDLE,0,0,0,0,17,False,14,8,15068,15100,176450,17636,155229,3584,36656,1483,33016,2156,0,797,0,598,29879,50691,22156,27622,912,17797,1,1,0,6233,13957,205,10,2,8,4,0,0,0,0,1,0,0,35,18,7,0,0
194587,SOLO,TOP,0,0,0,0,18,False,7,5,16004,14730,221784,214368,7415,0,17260,15204,2056,0,0,62,0,746,37926,38482,20033,17753,696,6519,1,2,0,2757,4353,287,10,6,4,4,0,0,0,0,1,1,3,20,14,0,0,0
48734981,DUO_CARRY,BOTTOM,0,0,0,0,16,False,7,8,15369,15350,200951,170751,29406,794,29074,26768,1511,794,845,112,0,825,35557,31931,15021,9562,7347,12789,4,1,0,5113,25711,222,17,1,16,4,0,0,0,0,1,1,2,19,10,2,0,0
202465714,NONE,JUNGLE,0,0,0,0,18,False,6,9,16505,15225,170118,108583,49877,11656,28239,21742,5530,966,0,908,0,639,44863,47845,27737,18441,1666,10511,1,0,1,311,16323,70,65,42,23,16,1,1,0,0,3,2,10,64,36,4,0,6
50169030,NONE,JUNGLE,0,0,0,0,18,False,10,5,14659,14575,261089,246670,6658,7760,23863,19921,3564,378,0,474,0,865,32494,42477,29720,10598,2159,18999,1,1,0,686,17682,62,163,97,66,5,0,0,0,0,1,1,4,31,7,6,0,2
41993563,SOLO,MIDDLE,0,0,0,0,15,False,3,9,13892,13475,176004,14870,160444,689,26641,719,25232,689,0,484,0,858,8986,22042,7104,14057,880,2052,1,0,0,676,3289,228,2,0,2,7,0,0,0,0,1,2,3,26,16,2,0,1
50658830,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,12,4,10533,9700,18563,5758,10168,2635,9873,1942,5795,2135,0,192,0,1093,14063,18833,10578,7559,694,3546,4,0,0,949,2143,15,0,0,0,2,0,0,0,0,1,1,2,83,39,14,0,8
49294199,DUO_CARRY,BOTTOM,0,0,0,0,17,False,6,3,14802,14600,225396,211205,11433,2757,20843,17025,2219,1597,726,224,0,1108,14312,23101,16224,6208,667,4804,2,0,0,3503,14462,277,31,17,14,5,1,0,0,0,2,2,3,17,12,0,0,0
39731579,SOLO,TOP,0,0,0,0,18,False,0,8,15699,15723,236048,169384,63736,2927,29529,17273,11095,1159,0,419,0,438,37498,43140,30939,10235,1966,11415,1,3,0,4406,8107,276,22,10,12,8,0,0,0,0,1,2,3,40,13,6,0,2
201883587,NONE,JUNGLE,0,0,0,0,18,True,5,6,16773,12975,240535,224193,5389,10953,21086,15992,1512,3581,478,802,0,521,31458,36749,22339,10233,4176,8636,1,1,0,7690,15739,98,119,79,40,10,1,0,0,0,2,3,4,27,9,2,0,0
201760216,DUO_CARRY,BOTTOM,0,0,0,0,17,True,9,4,16621,14000,245631,192150,51261,2219,33522,27971,4791,759,2252,195,0,764,14555,26858,16169,9377,1312,5478,4,4,1,6551,14361,279,19,17,2,4,1,0,0,0,2,1,3,20,9,5,0,0
123174,SOLO,TOP,0,0,0,0,18,True,5,7,16395,16425,215586,173312,41433,840,22009,12940,8903,165,672,575,0,657,28122,33240,20961,12109,170,4285,1,0,0,4067,10127,285,19,11,8,6,0,0,0,0,1,1,2,30,17,1,0,1
37762553,SOLO,MIDDLE,0,0,0,0,18,True,4,5,15857,14275,144158,15863,126678,1616,24996,569,23186,1241,106,1095,0,1179,9939,24135,9902,13432,801,453,1,2,0,4515,8697,238,0,0,0,9,1,0,0,0,2,2,4,33,14,4,0,3
202274260,DUO_SUPPORT,BOTTOM,0,0,0,0,16,True,11,5,12091,10150,28068,5370,21896,800,8277,1389,6267,620,0,392,0,643,9216,15483,10145,4979,358,40911,7,1,1,1303,1436,38,0,0,0,0,0,0,0,0,0,0,0,88,39,13,0,2
49294199,DUO_CARRY,BOTTOM,0,0,0,0,12,True,5,6,11990,9975,96980,96483,496,0,18145,17648,496,0,613,83,0,460,11799,21360,15772,5539,48,4035,3,1,0,2652,2965,127,26,4,22,9,1,0,0,0,2,1,6,7,5,1,0,0
51343391,NONE,JUNGLE,0,0,0,0,13,True,9,4,9934,8800,123489,84196,21950,17341,9025,6666,2135,223,0,550,0,584,18414,25977,20619,5357,0,6525,1,1,0,1437,29562,40,66,47,19,6,0,0,0,0,1,1,2,40,17,4,0,1
205437105,SOLO,MIDDLE,0,0,0,0,14,True,8,4,11057,9575,117997,16012,101719,266,11416,1441,9708,266,0,249,0,546,6734,14057,10620,3318,118,1522,1,1,0,8295,8295,159,4,3,1,5,0,0,0,0,1,2,3,13,10,0,0,1
201883587,SOLO,TOP,0,0,0,0,15,True,4,3,11993,10400,115695,111774,121,3799,15400,11895,89,3415,0,191,0,390,14851,19447,12948,5557,941,2667,1,3,0,2370,2370,217,0,0,0,7,1,0,0,0,2,2,5,8,2,1,0,0
202274260,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,11,3,8466,7235,32028,6035,25992,0,11324,3208,8115,0,0,333,0,570,7134,13974,7767,6207,0,14659,5,0,0,589,1504,32,0,0,0,3,0,0,0,0,1,1,2,56,18,5,0,2
41993563,SOLO,TOP,0,0,0,0,13,False,0,7,8470,7725,89914,77763,11390,761,16109,10989,4498,621,0,232,0,466,7648,15802,10639,3734,1428,505,1,0,0,0,0,160,1,0,1,5,0,0,0,0,1,1,2,17,9,1,0,1
123174,SOLO,MIDDLE,0,0,0,0,14,False,3,5,9718,9200,104450,15527,88662,260,15312,3058,11994,260,0,243,0,552,10579,18423,12228,5328,866,4038,1,0,0,0,0,182,4,4,0,7,2,0,0,0,2,2,3,21,10,1,0,2
201760216,DUO_SUPPORT,BOTTOM,0,0,0,0,10,False,9,8,6446,5750,15525,3105,12419,0,7753,1494,6258,0,0,148,0,300,7359,14230,7863,6143,223,153,1,0,0,0,94,16,0,0,0,1,0,0,0,0,1,0,0,16,8,3,0,0
200439470,DUO_CARRY,BOTTOM,0,0,0,0,11,False,6,7,7492,7200,70320,69759,561,0,15395,14999,396,0,1120,32,0,419,6128,13558,9347,3694,516,1583,2,0,0,0,0,104,3,3,0,3,0,0,0,0,1,1,2,7,6,0,0,0
48917513,NONE,JUNGLE,0,0,0,0,13,False,4,4,8619,8625,112849,98131,5342,9376,10001,7775,2000,226,0,373,0,418,13112,23924,19509,3544,870,10321,1,0,0,0,2913,37,77,54,23,4,0,0,0,0,1,2,2,47,16,6,0,2
203875417,NONE,JUNGLE,0,0,0,0,14,False,6,7,8696,7960,130915,21912,101093,7910,10511,1545,8451,514,748,144,2,325,9858,24454,18932,5378,144,11332,3,0,0,0,2613,31,99,59,40,3,0,0,0,0,1,0,0,25,9,1,0,3
200750180,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,5,8,6703,5975,26232,6238,19524,470,7394,729,6194,470,0,112,51,392,11250,18707,10222,8165,320,147,1,0,0,0,253,29,0,0,0,1,0,0,0,0,1,0,0,40,22,7,0,5
47021921,SOLO,TOP,0,0,0,0,14,False,3,4,9110,8785,111047,107529,888,2630,16907,13977,888,2042,0,201,20,677,18937,22054,16761,5011,282,1637,1,0,0,696,696,188,0,0,0,4,0,0,0,0,1,1,2,14,12,0,0,3
200538997,DUO_CARRY,BOTTOM,0,0,0,0,12,False,3,5,8193,7800,80276,78109,1569,597,11341,10243,952,145,186,1604,32,627,7371,15624,10803,4672,148,2237,2,0,0,725,725,155,1,1,0,2,0,0,0,0,1,1,2,17,8,2,0,2
38797168,SOLO,MIDDLE,0,0,0,0,12,False,3,5,7889,7075,88608,8139,79347,1122,14206,1927,11358,920,0,490,17,637,5394,12423,6780,5457,186,212,1,0,0,498,1063,147,6,6,0,3,0,0,0,0,1,1,2,10,9,0,0,3
217756040,SOLO,MIDDLE,0,0,0,0,14,True,6,2,10880,9175,96160,21350,74755,54,17882,1630,16251,0,0,178,17,786,12629,20258,12612,6107,1538,4783,1,1,0,2585,2585,189,0,0,0,4,0,0,0,0,1,1,2,23,6,7,0,1
895507,DUO,BOTTOM,0,0,0,0,13,True,10,4,11611,10450,107490,97819,6021,3649,17799,15727,1868,204,468,427,26,592,6513,16904,9309,6806,787,2492,2,2,0,11220,15882,161,7,7,0,6,0,0,0,0,1,2,3,17,9,2,0,1
206165229,DUO,BOTTOM,0,0,0,0,13,True,16,1,9757,7875,29848,8956,20346,546,6708,1319,5023,366,0,119,30,1163,12099,11340,4559,6359,421,1918,3,1,0,2062,2440,56,1,0,1,2,0,0,0,0,1,0,0,30,14,6,0,1
